onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
2.752	1.9084	client_2	-12.9375	-7.0938	reject	0	-0.2694
8.002	1.9084	client_2	15.0625	-7.0938	reject	0	0.4226
18.502	1.9084	client_2	3.0625	4.9062	accept	0	-0.2184
23.502	1.9084	client_1	15.0625	6.9062	accept	0	-0.2904
28.502	1.9084	client_1	-8.9375	4.9062	accept	0	0.2006
36.752	1.9084	client_2	11.0625	-1.0938	accept	0	1.4426
41.502	1.9084	client_2	-12.9375	2.9062	reject	0	-0.2614
47.252	1.9084	client_2	-0.9375	-1.0938	reject	0	-0.1924
56.752	1.9084	client_2	7.0625	-5.0938	reject	0	-0.1424
65.502	1.9084	client_2	-12.9375	0.9062	reject	0	0.0956
70.002	1.9084	client_2	-8.9375	-1.0938	reject	0	-0.2094
75.502	1.9084	client_1	-8.9375	-5.0938	reject	0	0.3086
81.502	1.9084	client_2	7.0625	4.9062	accept	0	0.0866
89.002	1.9084	client_1	-4.9375	-1.0938	accept	0	0.3306
94.502	1.9084	client_2	-4.9375	-7.0938	reject	0	-0.0704
99.752	1.9084	client_1	11.0625	0.9062	accept	0	0.1406
109.752	1.9084	client_1	3.0625	6.9062	accept	0	-0.3274
115.752	1.9084	client_1	11.0625	-1.0938	accept	0	-0.0254
124.752	1.9084	client_1	-12.9375	-5.0938	reject	0	-0.1944
130.252	1.9084	client_1	-8.9375	-7.0938	reject	0	-0.2364
138.002	1.9084	client_2	-8.9375	2.9062	reject	0	-0.1084
149.502	1.9084	client_2	15.0625	-3.0938	reject	0	0.6396
154.752	1.9084	client_1	-8.9375	2.9062	accept	0	0.0536
160.252	1.9084	client_2	3.0625	2.9062	accept	0	-0.0384
167.502	1.9084	client_2	-8.9375	0.9062	reject	0	0.0876
172.752	1.9084	client_1	-12.9375	4.9062	accept	0	-0.0854
177.752	1.9084	client_2	11.0625	2.9062	accept	0	-0.0364
186.252	1.9084	client_1	-4.9375	6.9062	accept	0	-0.0024
192.002	1.9084	client_2	7.0625	2.9062	accept	0	-0.2234
197.002	1.9084	client_1	-4.9375	0.9062	accept	0	-0.0304
203.752	1.9084	client_2	-0.9375	6.9062	accept	0	0.0636
209.502	1.9084	client_1	-0.9375	-5.0938	accept	0	0.3186
215.002	1.9084	client_2	-12.9375	-3.0938	reject	0	-0.1984
221.252	1.9084	client_1	-4.9375	-3.0938	accept	0	-0.0554
226.502	1.9084	client_1	11.0625	2.9062	accept	0	-0.3444
231.252	1.9084	client_1	11.0625	6.9062	accept	0	-0.3144
237.002	1.9084	client_1	15.0625	4.9062	accept	0	-0.3224
242.002	1.9084	client_1	-12.9375	2.9062	reject	0	0.2256
250.002	1.9084	client_2	11.0625	-3.0938	reject	0	0.5256
255.252	1.9084	client_1	-12.9375	6.9062	accept	0	0.0506
261.002	1.9084	client_2	-4.9375	4.9062	reject	0	0.1986
265.502	1.9084	client_1	-0.9375	-1.0938	accept	0	0.0726
270.252	1.9084	client_1	3.0625	-7.0938	accept	0	-0.1944
275.502	1.9084	client_2	3.0625	6.9062	accept	0	-0.1394
284.752	1.9084	client_2	3.0625	0.9062	accept	0	1.0946
290.502	1.9084	client_1	15.0625	-7.0938	accept	0	0.4166
296.002	1.9084	client_1	11.0625	-7.0938	accept	0	-0.2064
300.502	1.9084	client_1	-4.9375	2.9062	accept	0	-0.2134
306.252	1.9084	client_1	-0.9375	-7.0938	accept	0	-0.2844
311.002	1.9084	client_1	-4.9375	-5.0938	reject	0	-0.0774
320.502	1.9084	client_2	-0.9375	-3.0938	reject	0	-0.1914
326.752	1.9084	client_2	-12.9375	6.9062	reject	0	0.0526
336.252	1.9084	client_2	-4.9375	-1.0938	reject	0	-0.1704
344.752	1.9084	client_2	-8.9375	-3.0938	reject	0	-0.2924
355.252	1.9084	client_2	15.0625	2.9062	accept	0	-0.1454
362.752	1.9084	client_1	3.0625	2.9062	accept	0	0.0526
370.502	1.9084	client_2	-8.9375	-5.0938	reject	0	-0.1014
375.752	1.9084	client_1	-4.9375	4.9062	accept	0	-0.2134
381.252	1.9084	client_1	15.0625	-3.0938	accept	0	-0.2244
391.502	1.9084	client_2	7.0625	-3.0938	reject	0	-0.2464
396.502	1.9084	client_1	-12.9375	0.9062	reject	0	-0.0924
402.002	1.9084	client_2	3.0625	-3.0938	reject	0	0.0346
407.502	1.9084	client_1	11.0625	-3.0938	accept	0	-0.2594
413.752	1.9084	client_2	7.0625	-1.0938	accept	0	0.3326
