onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
1.002	3.1291	-0.0551	0	2.8542	-25.6458	client_1	reject	positive
6.752	3.1291	-0.0921	0	14.8542	1.3542	client_2	accept	negative
16.502	3.1291	-0.4801	0	-10.1458	14.3542	client_2	accept	positive
22.502	3.1291	-0.2271	0	-11.1458	-11.6458	client_1	reject	positive
29.752	3.1291	0.4169	0	-2.1458	8.3542	client_2	accept	negative
37.002	3.1291	-0.1301	0	-9.1458	2.3542	client_1	accept	positive
46.002	3.1291	-0.0751	0	1.8542	-24.6458	client_1	reject	positive
56.502	3.1291	0.2479	0	-6.1458	0.3542	client_1	accept	positive
64.252	3.1291	-0.4561	0	-13.1458	18.3542	client_2	accept	positive
70.002	3.1291	0.4579	0	1.8542	12.3542	client_2	accept	positive
76.752	3.1291	-0.0491	0	-11.1458	-0.6458	client_1	reject	positive
82.752	3.1291	0.0409	0	7.8542	9.3542	client_2	accept	positive
89.752	3.1291	-0.0791	0	-16.1458	14.3542	client_2	accept	negative
97.002	3.1291	0.3749	0	0.8542	7.3542	client_2	accept	negative
105.752	3.1291	0.6169	0	26.8542	-0.6458	client_2	accept	positive
116.252	3.1291	0.0269	0	1.8542	-12.6458	client_1	reject	positive
123.502	3.1291	-0.1591	0	16.8542	0.3542	client_1	accept	positive
130.252	3.1291	0.5009	0	-5.1458	-0.6458	client_1	accept	positive
137.252	3.1291	0.7929	0	17.8542	-21.6458	client_1	accept	positive
147.252	3.1291	0.3589	0	11.8542	-15.6458	client_2	reject	positive
153.002	3.1291	-0.1591	0	-7.1458	-4.6458	client_1	reject	positive
158.752	3.1291	-0.0451	0	-16.1458	3.3542	client_1	reject	positive
164.502	3.1291	0.8599	0	-4.1458	9.3542	client_2	accept	negative
171.002	3.1291	-0.1271	0	-19.1458	-3.6458	client_1	reject	positive
177.002	3.1291	-0.1911	0	5.8542	7.3542	client_2	accept	positive
189.502	3.1291	0.3159	0	-8.1458	1.3542	client_2	reject	positive
197.002	3.1291	-0.2291	0	-1.1458	13.3542	client_2	accept	positive
205.752	3.1291	0.0039	0	23.8542	0.3542	client_2	accept	positive
211.752	3.1291	-0.5021	0	-1.1458	13.3542	client_1	accept	positive
217.502	3.1291	-0.5321	0	-8.1458	16.3542	client_1	accept	positive
224.752	3.1291	-0.5071	0	-0.1458	13.3542	client_2	accept	positive
232.752	3.1291	-0.0971	0	3.8542	-26.6458	client_2	reject	positive
243.252	3.1291	-0.4831	0	-14.1458	18.3542	client_2	accept	positive
249.752	3.1291	-0.2101	0	9.8542	6.3542	client_2	accept	positive
257.002	3.1291	-0.3471	0	-22.1458	9.3542	client_2	reject	positive
265.502	3.1291	-0.3671	0	-7.1458	-15.6458	client_2	reject	positive
274.252	3.1291	0.9219	0	23.8542	-1.6458	client_2	reject	positive
285.502	3.1291	-0.3771	0	-6.1458	-16.6458	client_1	reject	positive
292.252	3.1291	-0.2741	0	3.8542	-14.6458	client_2	reject	positive
301.502	3.1291	0.2299	0	24.8542	0.3542	client_2	accept	positive
309.002	3.1291	0.0569	0	-15.1458	2.3542	client_1	reject	positive
317.002	3.1291	0.1449	0	-16.1458	9.3542	client_1	accept	positive
324.752	3.1291	-0.0611	0	-2.1458	8.3542	client_1	accept	positive
330.752	3.1291	0.6599	0	8.8542	-13.6458	client_1	accept	positive
337.252	3.1291	-0.0821	0	-22.1458	-0.6458	client_1	reject	positive
344.252	3.1291	-0.2881	0	17.8542	2.3542	client_1	accept	positive
350.002	3.1291	-0.4741	0	25.8542	-0.6458	client_1	accept	positive
358.752	3.1291	0.1309	0	0.8542	-11.6458	client_1	reject	positive
