onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
1.252	3.0895	-0.1655	0	-16.7083	20.0625	client_2	accept	positive
12.752	3.0895	0.1135	0	-17.7083	11.0625	client_1	accept	positive
21.752	3.0895	-0.3065	0	-5.7083	-16.9375	client_2	reject	positive
28.002	3.0895	-0.4335	0	-9.7083	-12.9375	client_1	reject	positive
38.752	3.0895	-0.4285	0	-7.7083	-3.9375	client_2	reject	positive
45.002	3.0895	0.3195	0	-13.7083	13.0625	client_2	reject	positive
51.252	3.0895	0.4875	0	-3.7083	9.0625	client_2	reject	positive
58.752	3.0895	0.5225	0	-0.7083	8.0625	client_2	reject	positive
66.502	3.0895	-0.1585	0	-5.7083	0.0625	client_2	reject	positive
72.752	3.0895	0.6235	0	-18.7083	11.0625	client_1	accept	positive
80.252	3.0895	0.1975	0	4.2917	-14.9375	client_1	reject	positive
85.752	3.0895	0.7035	0	2.2917	12.0625	client_2	accept	positive
91.502	3.0895	0.3105	0	20.2917	0.0625	client_2	accept	negative
100.502	3.0895	-0.4515	0	8.2917	10.0625	client_1	accept	positive
106.252	3.0895	-0.3025	0	19.2917	3.0625	client_1	accept	positive
112.502	3.0895	0.2965	0	13.2917	-16.9375	client_1	accept	positive
122.252	3.0895	0.2585	0	7.2917	-11.9375	client_1	accept	positive
128.002	3.0895	-0.2365	0	0.2917	8.0625	client_1	accept	positive
138.002	3.0895	-0.5285	0	-1.7083	14.0625	client_2	accept	positive
149.252	3.0895	-0.1315	0	10.2917	-13.9375	client_1	accept	positive
158.502	3.0895	0.0415	0	-14.7083	-7.9375	client_1	reject	positive
164.752	3.0895	0.6555	0	-4.7083	12.0625	client_2	accept	positive
173.252	3.0895	-0.0475	0	2.2917	-12.9375	client_1	reject	positive
184.002	3.0895	0.3735	0	18.2917	-21.9375	client_1	accept	positive
192.252	3.0895	-0.3435	0	-21.7083	-0.9375	client_1	reject	positive
202.502	3.0895	-0.4095	0	-16.7083	-5.9375	client_1	reject	positive
212.002	3.0895	-0.4215	0	-11.7083	0.0625	client_2	reject	positive
218.002	3.0895	-0.0965	0	24.2917	-1.9375	client_2	accept	negative
230.502	3.0895	-0.4605	0	4.2917	-26.9375	client_2	reject	positive
240.752	3.0895	-0.3895	0	-3.7083	-18.9375	client_1	reject	positive
248.502	3.0895	-0.2695	0	-18.7083	6.0625	client_1	reject	positive
254.752	3.0895	-0.3955	0	-13.7083	-8.9375	client_1	reject	positive
263.502	3.0895	0.7165	0	2.2917	9.0625	client_2	reject	negative
270.752	3.0895	-0.3935	0	26.2917	-2.9375	client_1	accept	positive
280.252	3.0895	-0.5195	0	-8.7083	17.0625	client_1	accept	positive
286.002	3.0895	0.4155	0	11.2917	6.0625	client_2	accept	positive
294.002	3.0895	-0.1065	0	15.2917	4.0625	client_2	accept	positive
299.502	3.0895	0.6215	0	10.2917	-19.9375	client_1	reject	positive
307.002	3.0895	-0.4065	0	-10.7083	18.0625	client_2	accept	positive
313.752	3.0895	-0.1895	0	-20.7083	13.0625	client_2	reject	positive
320.252	3.0895	0.8655	0	-11.7083	13.0625	client_2	accept	negative
328.502	3.0895	0.7915	0	14.2917	-22.9375	client_1	reject	positive
334.253	3.0895	0.5255	0	18.2917	3.0625	client_2	reject	negative
340.002	3.0895	-0.3465	0	-14.7083	19.0625	client_2	accept	positive
346.752	3.0895	0.0065	0	6.2917	-15.9375	client_1	reject	positive
352.502	3.0895	-0.2525	0	0.2917	13.0625	client_2	accept	positive
359.502	3.0895	-0.2405	0	17.2917	3.0625	client_2	accept	positive
367.252	3.0895	-0.4125	0	17.2917	3.0625	client_1	accept	positive
