onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
3.002	3.1937	0.1763	0	-24.3333	16.0625	client_1	accept	positive
12.002	3.1937	-0.4897	0	-23.3333	0.0625	client_1	reject	positive
19.502	3.1937	-0.0057	0	5.6667	8.0625	client_2	accept	positive
27.502	3.1937	-0.2307	0	-16.3333	9.0625	client_1	accept	positive
34.002	3.1937	0.5313	0	11.6667	5.0625	client_2	accept	positive
41.502	3.1937	-0.3487	0	-0.3333	-22.9375	client_1	reject	positive
53.252	3.1937	0.8183	0	16.6667	1.0625	client_2	reject	positive
59.252	3.1937	0.5753	0	21.6667	1.0625	client_2	reject	negative
67.002	3.1937	-0.2057	0	0.6667	-23.9375	client_1	reject	positive
73.252	3.1937	-0.1127	0	23.6667	-1.9375	client_1	accept	positive
79.252	3.1937	-0.1167	0	-7.3333	1.0625	client_1	accept	positive
91.752	3.1937	0.1353	0	-3.3333	-2.9375	client_1	accept	positive
97.502	3.1937	-0.0357	0	12.6667	-16.9375	client_2	reject	positive
105.002	3.1937	1.2352	0	-2.3333	9.0625	client_2	reject	positive
116.002	3.1937	-0.2747	0	-5.3333	15.0625	client_2	accept	positive
122.002	3.1937	-0.5277	0	5.6667	11.0625	client_1	accept	positive
129.002	3.1937	0.0353	0	-13.3333	6.0625	client_1	accept	positive
134.752	3.1937	-0.3157	0	-10.3333	-1.9375	client_1	reject	positive
140.252	3.1937	0.0673	0	12.6667	-22.9375	client_1	reject	positive
147.752	3.1937	0.6673	0	2.6667	12.0625	client_2	accept	positive
155.252	3.1937	-0.4487	0	-16.3333	3.0625	client_2	reject	positive
162.002	3.1937	-0.1497	0	-11.3333	12.0625	client_2	reject	positive
168.002	3.1937	-0.1887	0	-6.3333	16.0625	client_2	accept	positive
175.002	3.1937	-0.3937	0	-13.3333	18.0625	client_2	accept	positive
181.002	3.1937	-0.5597	0	-18.3333	-4.9375	client_1	reject	positive
187.502	3.1937	-0.0017	0	10.6667	-20.9375	client_1	reject	positive
195.752	3.1937	-0.5557	0	-22.3333	9.0625	client_1	reject	positive
201.502	3.1937	-0.5277	0	-14.3333	-8.9375	client_2	reject	positive
207.252	3.1937	0.3433	0	2.6667	7.0625	client_2	reject	positive
219.252	3.1937	-0.4837	0	21.6667	1.0625	client_1	accept	positive
230.002	3.1937	-0.4447	0	-8.3333	16.0625	client_2	accept	positive
240.502	3.1937	0.5103	0	21.6667	-0.9375	client_2	reject	positive
247.752	3.1937	-0.0527	0	3.6667	9.0625	client_1	accept	positive
258.002	3.1937	0.6773	0	-8.3333	13.0625	client_2	accept	positive
265.252	3.1937	-0.2847	0	0.6667	-11.9375	client_1	reject	positive
277.252	3.1937	0.6853	0	20.6667	2.0625	client_2	reject	negative
287.752	3.1937	-0.3917	0	9.6667	4.0625	client_1	accept	positive
294.502	3.1937	-0.3987	0	-3.3333	-19.9375	client_1	reject	positive
302.002	3.1937	-0.6267	0	8.6667	10.0625	client_1	accept	positive
309.252	3.1937	0.0063	0	3.6667	-8.9375	client_2	reject	positive
315.252	3.1937	0.9133	0	17.6667	1.0625	client_2	reject	positive
322.752	3.1937	-0.0027	0	-10.3333	3.0625	client_1	accept	positive
332.502	3.1937	0.9593	0	-3.3333	11.0625	client_2	accept	positive
340.252	3.1937	-0.4427	0	-21.3333	8.0625	client_2	reject	positive
348.252	3.1937	0.8033	0	3.6667	12.0625	client_2	accept	positive
354.002	3.1937	-0.3367	0	4.6667	-27.9375	client_2	reject	positive
361.252	3.1937	0.3213	0	14.6667	-23.9375	client_1	reject	positive
366.752	3.1937	-0.5047	0	5.6667	-28.9375	client_1	reject	positive
