onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
4.252	3.1222	0.7988	0	18.5208	2.9583	client_2	reject	negative
12.002	3.1222	-0.3382	0	-21.4792	7.9583	client_1	reject	positive
18.752	3.1222	-0.0432	0	4.5208	-10.0417	client_1	accept	positive
28.252	3.1222	0.3448	0	15.5208	0.9583	client_2	reject	positive
34.502	3.1222	-0.1332	0	-4.4792	-2.0417	client_1	accept	positive
40.502	3.1222	-0.3462	0	-26.4792	17.9583	client_1	accept	positive
46.002	3.1222	0.6348	0	-13.4792	12.9583	client_2	accept	negative
51.752	3.1222	-0.4962	0	-21.4792	-2.0417	client_1	reject	positive
60.502	3.1222	-0.2532	0	-17.4792	9.9583	client_2	reject	positive
68.252	3.1222	-0.2832	0	10.5208	8.9583	client_2	accept	positive
74.002	3.1222	0.3468	0	7.5208	-13.0417	client_1	accept	positive
80.752	3.1222	-0.4942	0	-1.4792	13.9583	client_2	accept	positive
89.752	3.1222	-0.0492	0	4.5208	-28.0417	client_1	reject	positive
96.002	3.1222	-0.3452	0	-13.4792	-10.0417	client_1	reject	positive
104.252	3.1222	0.3868	0	8.5208	-19.0417	client_1	reject	positive
111.252	3.1222	-0.3532	0	17.5208	2.9583	client_1	accept	positive
120.002	3.1222	0.8548	0	-6.4792	12.9583	client_2	accept	positive
130.252	3.1222	-0.4342	0	6.5208	4.9583	client_2	accept	negative
136.752	3.1222	-0.3742	0	8.5208	-19.0417	client_2	reject	positive
144.002	3.1222	-0.3662	0	-5.4792	-18.0417	client_1	reject	positive
153.252	3.1222	0.4658	0	22.5208	0.9583	client_2	accept	positive
158.752	3.1222	-0.4332	0	-7.4792	-16.0417	client_1	reject	positive
167.002	3.1222	0.6368	0	25.5208	-0.0417	client_2	accept	positive
173.002	3.1222	0.0708	0	15.5208	3.9583	client_2	accept	positive
183.002	3.1222	0.5798	0	15.5208	-25.0417	client_1	reject	positive
189.002	3.1222	0.1908	0	3.5208	-9.0417	client_1	accept	positive
194.752	3.1222	-0.3062	0	-8.4792	10.9583	client_1	accept	positive
203.752	3.1222	-0.5332	0	-18.4792	-5.0417	client_2	reject	positive
209.752	3.1222	-0.3982	0	-1.4792	-22.0417	client_1	reject	positive
216.502	3.1222	0.9228	0	8.5208	9.9583	client_2	accept	positive
226.752	3.1222	-0.5762	0	1.5208	6.9583	client_1	accept	positive
234.002	3.1222	1.0838	0	25.5208	-3.0417	client_2	accept	negative
242.502	3.1222	-0.1902	0	-0.4792	-6.0417	client_1	accept	positive
249.752	3.1222	-0.0272	0	0.5208	-24.0417	client_2	reject	positive
255.253	3.1222	0.2008	0	-5.4792	-1.0417	client_2	reject	positive
260.752	3.1222	-0.4072	0	10.5208	8.9583	client_1	accept	positive
269.002	3.1222	0.2898	0	-7.4792	15.9583	client_2	accept	positive
277.252	3.1222	-0.3212	0	-10.4792	16.9583	client_2	accept	positive
284.002	3.1222	-0.3992	0	20.5208	1.9583	client_1	accept	positive
293.252	3.1222	0.6438	0	7.5208	4.9583	client_2	accept	negative
300.502	3.1222	-0.3102	0	-14.4792	1.9583	client_1	reject	positive
312.002	3.1222	-0.1862	0	-13.4792	17.9583	client_1	accept	positive
317.752	3.1222	-0.3892	0	-10.4792	13.9583	client_2	accept	positive
324.252	3.1222	0.9338	0	24.5208	-2.0417	client_2	reject	positive
330.002	3.1222	-0.3032	0	-18.4792	4.9583	client_2	reject	positive
342.502	3.1222	-0.3882	0	-9.4792	16.9583	client_2	accept	positive
348.252	3.1222	0.4408	0	-2.4792	-9.0417	client_1	reject	positive
356.002	3.1222	-0.3492	0	-23.4792	9.9583	client_1	reject	positive
