onset	duration	normalized_rt	gains	losses	missing_trials	outcome
2.502	1.1839	0.4441	-14.0	5.0	0	accept
11.002	1.1839	1.3161	-14.0	1.0	1	n/a
15.002	1.1839	-0.1969	6.0	-7.0	0	accept
19.502	1.1839	-0.0639	-2.0	-7.0	0	accept
24.252	1.1839	-0.2479	2.0	-5.0	0	accept
28.252	1.1839	-0.1749	2.0	1.0	0	accept
32.752	1.1839	-0.1649	-2.0	5.0	0	accept
37.502	1.1839	-0.0429	-14.0	-3.0	0	accept
48.002	1.1839	-0.3839	-2.0	3.0	0	accept
51.502	1.1839	-0.0899	-10.0	3.0	0	accept
56.502	1.1839	-0.3649	10.0	3.0	0	accept
63.752	1.1839	0.0411	6.0	-1.0	0	accept
71.002	1.1839	-0.0149	6.0	1.0	0	accept
77.752	1.1839	-0.2229	-14.0	3.0	0	accept
82.252	1.1839	-0.3539	10.0	7.0	0	accept
86.002	1.1839	-0.3679	14.0	7.0	0	accept
94.252	1.1839	-0.1129	-2.0	7.0	0	accept
99.502	1.1839	-0.2459	14.0	-5.0	0	accept
104.752	1.1839	0.8511	2.0	-3.0	0	accept
110.252	1.1839	0.2121	-14.0	-5.0	0	reject
114.502	1.1839	0.1171	-2.0	1.0	0	accept
122.752	1.1839	-0.3719	14.0	1.0	0	accept
126.252	1.1839	-0.0199	-10.0	7.0	0	accept
132.252	1.1839	-0.0549	-14.0	-7.0	0	reject
138.252	1.1839	0.9351	-6.0	-7.0	0	reject
142.502	1.1839	0.6901	-2.0	-3.0	0	accept
148.002	1.1839	-0.2589	10.0	-3.0	0	accept
156.252	1.1839	0.0581	2.0	-1.0	0	accept
159.752	1.1839	-0.0609	-6.0	3.0	0	accept
166.252	1.1839	-0.3209	14.0	-1.0	0	accept
170.002	1.1839	-0.1929	10.0	1.0	0	accept
174.002	1.1839	-0.1129	2.0	3.0	0	accept
181.002	1.1839	-0.0109	-10.0	5.0	0	accept
189.502	1.1839	-0.3289	14.0	5.0	0	accept
195.252	1.1839	0.1611	-14.0	7.0	0	accept
202.502	1.1839	0.0501	10.0	5.0	0	accept
206.502	1.1839	-0.2389	6.0	-5.0	0	accept
212.502	1.1839	0.0231	-10.0	-5.0	0	reject
220.252	1.1839	-0.1689	6.0	5.0	0	accept
229.252	1.1839	-0.2679	14.0	-3.0	0	accept
232.752	1.1839	-0.0689	14.0	-7.0	0	accept
239.502	1.1839	0.3251	-10.0	1.0	0	accept
244.502	1.1839	0.3821	-6.0	1.0	0	accept
251.752	1.1839	-0.0159	10.0	-5.0	0	accept
256.752	1.1839	-0.2309	6.0	3.0	0	accept
261.502	1.1839	-0.3639	2.0	5.0	0	accept
266.502	1.1839	0.0671	-6.0	-3.0	0	accept
271.502	1.1839	-0.0859	2.0	-7.0	0	accept
281.252	1.1839	-0.0449	-6.0	7.0	0	accept
284.752	1.1839	-0.3119	2.0	7.0	0	accept
291.252	1.1839	-0.0709	-10.0	-1.0	0	accept
295.752	1.1839	0.4651	-6.0	-5.0	0	reject
306.252	1.1839	-0.1139	6.0	7.0	0	accept
310.502	1.1839	-0.1739	10.0	-7.0	0	accept
315.002	1.1839	0.2561	-6.0	-1.0	0	accept
318.752	1.1839	0.5131	-2.0	-5.0	0	accept
324.502	1.1839	0.3641	-2.0	-1.0	0	accept
329.002	1.1839	0.1291	10.0	-1.0	0	accept
334.502	1.1839	-0.3829	14.0	3.0	0	accept
338.252	1.1839	-0.0789	-6.0	5.0	0	accept
342.752	1.1839	0.3901	-10.0	-3.0	0	reject
347.252	1.1839	0.3501	-14.0	-1.0	0	reject
350.752	1.1839	0.0791	-10.0	-7.0	0	reject
354.752	1.1839	0.4971	6.0	-3.0	0	accept
