onset	duration	normalized_rt	gains	losses	missing_trials	outcome
1.502	1.0566	-0.1646	-2.0	5.0	0	reject
8.502	1.0566	-0.5026	-14.0	-1.0	0	accept
13.252	1.0566	-0.1036	-14.0	5.0	0	accept
17.252	1.0566	-0.2236	10.0	-5.0	0	accept
26.002	1.0566	0.0724	-14.0	3.0	0	accept
31.752	1.0566	-0.3656	-10.0	7.0	0	accept
38.252	1.0566	-0.1346	-14.0	-3.0	0	reject
43.002	1.0566	-0.3436	14.0	-1.0	0	accept
47.502	1.0566	-0.3076	-14.0	7.0	0	accept
55.752	1.0566	-0.3636	-2.0	-3.0	0	accept
60.752	1.0566	-0.3656	6.0	1.0	0	accept
67.752	1.0566	-0.2026	-2.0	1.0	0	accept
75.252	1.0566	-0.4106	6.0	-5.0	0	accept
83.502	1.0566	-0.3456	14.0	1.0	0	accept
90.502	1.0566	0.3264	-10.0	-1.0	0	accept
94.502	1.0566	-0.1756	6.0	-7.0	0	accept
98.502	1.0566	0.1604	-2.0	-5.0	0	accept
105.502	1.0566	-0.2376	10.0	5.0	0	accept
111.502	1.0566	-0.0276	-2.0	3.0	0	accept
121.002	1.0566	-0.2956	-6.0	5.0	0	accept
125.752	1.0566	0.0494	2.0	-5.0	0	accept
130.252	1.0566	-0.3476	14.0	-7.0	0	accept
135.752	1.0566	-0.3386	6.0	3.0	0	accept
139.502	1.0566	-0.0156	2.0	3.0	0	accept
145.502	1.0566	0.1844	-6.0	-3.0	0	accept
150.002	1.0566	-0.2636	6.0	7.0	0	accept
153.502	1.0566	-0.1526	-2.0	-7.0	0	accept
158.502	1.0566	0.3474	-6.0	-7.0	0	reject
163.002	1.0566	0.4234	-14.0	-7.0	0	reject
167.002	1.0566	-0.2676	-14.0	-5.0	0	reject
170.752	1.0566	0.0324	-10.0	-3.0	0	reject
180.002	1.0566	0.2744	-6.0	7.0	0	accept
183.752	1.0566	0.1984	-14.0	1.0	0	reject
187.252	1.0566	0.4854	-10.0	-7.0	0	reject
195.502	1.0566	-0.2056	-2.0	7.0	0	accept
199.002	1.0566	-0.2166	14.0	3.0	0	accept
208.002	1.0566	0.7464	2.0	-3.0	0	accept
215.502	1.0566	0.3784	6.0	-1.0	0	accept
219.002	1.0566	-0.1646	10.0	-7.0	0	accept
226.752	1.0566	0.3204	2.0	1.0	0	accept
230.752	1.0566	0.2534	-6.0	1.0	0	accept
237.502	1.0566	0.3874	-2.0	-1.0	0	accept
243.252	1.0566	-0.2486	14.0	-5.0	0	accept
247.252	1.0566	-0.0246	-10.0	5.0	0	accept
252.002	1.0566	0.0524	-10.0	3.0	0	accept
256.752	1.0566	0.3014	6.0	-3.0	0	accept
260.502	1.0566	0.0114	-6.0	-5.0	0	accept
267.252	1.0566	0.0854	10.0	-1.0	0	accept
274.252	1.0566	-0.0026	2.0	-7.0	0	accept
278.502	1.0566	0.3804	-10.0	-5.0	0	reject
284.252	1.0566	0.5554	2.0	5.0	0	accept
288.502	1.0566	-0.1306	14.0	5.0	0	accept
293.252	1.0566	-0.2336	6.0	5.0	0	accept
300.252	1.0566	0.2674	2.0	-1.0	0	accept
306.002	1.0566	-0.3226	10.0	3.0	0	accept
310.002	1.0566	-0.2476	10.0	1.0	0	accept
314.002	1.0566	-0.0476	10.0	7.0	0	accept
318.002	1.0566	0.2914	-6.0	-1.0	0	accept
328.502	1.0566	1.0714	-6.0	3.0	0	accept
333.752	1.0566	-0.2296	14.0	7.0	0	accept
338.502	1.0566	0.2294	2.0	7.0	0	accept
343.502	1.0566	0.4124	10.0	-3.0	0	accept
348.002	1.0566	-0.0096	-10.0	1.0	0	accept
354.752	1.0566	-0.2566	14.0	-3.0	0	accept
