onset	duration	normalized_rt	gains	losses	missing_trials	outcome
2.002	1.1866	0.7244	14.0	5.0	0	accept
12.002	1.1866	1.2304	-2.0	-7.0	0	accept
15.752	1.1866	0.2794	-14.0	-5.0	0	reject
22.002	1.1866	0.7314	-14.0	-3.0	0	reject
26.502	1.1866	1.3134	-10.0	-1.0	1	n/a
31.752	1.1866	-0.0786	2.0	-3.0	0	accept
39.502	1.1866	-0.3886	-10.0	3.0	0	accept
43.252	1.1866	-0.5826	6.0	1.0	0	accept
48.502	1.1866	-0.5176	2.0	1.0	0	accept
55.252	1.1866	-0.2386	-2.0	1.0	0	accept
59.502	1.1866	0.6464	-10.0	-3.0	0	reject
64.252	1.1866	-0.3996	10.0	7.0	0	accept
72.002	1.1866	-0.3826	10.0	-1.0	0	accept
75.502	1.1866	-0.4966	10.0	-5.0	0	accept
81.752	1.1866	0.1654	-6.0	-5.0	0	accept
90.752	1.1866	-0.3536	10.0	1.0	0	accept
97.502	1.1866	-0.4566	10.0	-3.0	0	accept
105.502	1.1866	-0.4456	-6.0	-1.0	0	accept
112.252	1.1866	-0.4556	-2.0	-5.0	0	accept
121.002	1.1866	-0.5816	-6.0	7.0	0	accept
125.502	1.1866	-0.4976	6.0	-3.0	0	accept
131.752	1.1866	-0.5536	-2.0	-3.0	0	accept
142.252	1.1866	-0.3556	2.0	-7.0	0	accept
145.752	1.1866	-0.4706	6.0	7.0	0	accept
149.752	1.1866	-0.6176	10.0	3.0	0	accept
156.252	1.1866	-0.5076	10.0	5.0	0	accept
162.252	1.1866	0.2344	-10.0	5.0	0	accept
168.252	1.1866	0.3274	-6.0	-3.0	0	accept
175.752	1.1866	-0.4266	14.0	3.0	0	accept
179.252	1.1866	-0.3816	14.0	-5.0	0	accept
183.252	1.1866	0.7684	-6.0	-7.0	0	reject
193.252	1.1866	0.7074	-6.0	3.0	0	accept
199.002	1.1866	-0.4266	2.0	3.0	0	accept
205.752	1.1866	-0.3706	2.0	7.0	0	accept
211.752	1.1866	-0.5466	2.0	5.0	0	accept
216.502	1.1866	-0.5926	14.0	7.0	0	accept
221.752	1.1866	0.2204	-10.0	7.0	0	accept
227.002	1.1866	0.9494	-2.0	3.0	0	accept
231.502	1.1866	-0.1696	10.0	-7.0	0	accept
236.002	1.1866	0.1534	-14.0	-7.0	0	reject
239.502	1.1866	0.4404	-10.0	-7.0	0	reject
247.002	1.1866	-0.1266	14.0	-1.0	0	accept
251.002	1.1866	0.1374	-2.0	7.0	0	accept
256.252	1.1866	-0.5076	6.0	5.0	0	accept
264.752	1.1866	0.8324	-14.0	1.0	0	reject
272.002	1.1866	-0.1426	2.0	-1.0	0	accept
275.752	1.1866	-0.0126	6.0	-1.0	0	accept
280.002	1.1866	-0.3366	6.0	3.0	0	accept
283.502	1.1866	-0.0366	-2.0	5.0	0	accept
287.002	1.1866	-0.0926	14.0	-3.0	0	accept
292.502	1.1866	0.4194	-14.0	5.0	0	accept
299.252	1.1866	0.0844	6.0	-5.0	0	accept
302.752	1.1866	-0.0786	-14.0	-1.0	0	reject
306.752	1.1866	0.6204	-14.0	3.0	0	accept
311.002	1.1866	0.7674	-14.0	7.0	0	accept
316.502	1.1866	1.0944	-2.0	-1.0	0	accept
320.252	1.1866	1.3134	-6.0	5.0	1	n/a
324.252	1.1866	0.4714	-6.0	1.0	0	accept
331.002	1.1866	-0.3586	14.0	1.0	0	accept
339.502	1.1866	0.0734	-10.0	1.0	0	accept
344.502	1.1866	0.4724	6.0	-7.0	0	accept
349.502	1.1866	-0.0636	-10.0	-5.0	0	reject
353.002	1.1866	-0.0566	14.0	-7.0	0	accept
357.002	1.1866	0.5554	2.0	-5.0	0	accept
