onset	duration	normalized_rt	gains	losses	missing_trials	outcome
2.502	1.3228	0.6152	6.0	1.0	0	accept
8.252	1.3228	-0.1458	-10.0	3.0	0	accept
12.002	1.3228	-0.2028	-14.0	-7.0	0	reject
16.002	1.3228	-0.2418	-10.0	-1.0	0	accept
26.002	1.3228	-0.3108	6.0	-7.0	0	accept
30.252	1.3228	-0.3698	14.0	-7.0	0	accept
40.252	1.3228	-0.3248	14.0	-1.0	0	accept
44.002	1.3228	-0.4238	14.0	5.0	0	accept
48.502	1.3228	-0.1438	2.0	7.0	0	accept
52.002	1.3228	-0.0798	10.0	3.0	0	accept
58.502	1.3228	-0.1108	6.0	-3.0	0	accept
67.002	1.3228	-0.1498	14.0	-3.0	0	accept
73.502	1.3228	-0.3718	-2.0	7.0	0	accept
78.252	1.3228	0.1382	10.0	-1.0	0	accept
85.502	1.3228	-0.4768	-2.0	-7.0	0	accept
94.752	1.3228	1.0422	-6.0	-7.0	0	accept
104.002	1.3228	-0.2278	-6.0	1.0	0	accept
108.002	1.3228	-0.0428	-6.0	5.0	0	accept
112.752	1.3228	-0.2098	6.0	-5.0	0	accept
117.252	1.3228	0.8712	-14.0	3.0	0	accept
121.752	1.3228	-0.0438	-2.0	-3.0	0	accept
128.752	1.3228	1.0282	-10.0	-3.0	0	reject
136.752	1.3228	-0.2228	-2.0	3.0	0	accept
140.752	1.3228	0.1972	14.0	1.0	0	accept
144.252	1.3228	0.0892	-6.0	7.0	0	accept
149.252	1.3228	-0.0088	2.0	-7.0	0	accept
153.752	1.3228	0.0582	10.0	-7.0	0	accept
158.252	1.3228	0.0662	-6.0	-1.0	0	accept
165.002	1.3228	-0.1358	-14.0	7.0	0	accept
169.752	1.3228	0.0152	2.0	-5.0	0	accept
173.752	1.3228	0.6842	-14.0	1.0	0	reject
178.002	1.3228	0.0252	14.0	-5.0	0	accept
188.252	1.3228	-0.1588	10.0	-5.0	0	accept
192.502	1.3228	0.5732	-6.0	-3.0	0	accept
198.002	1.3228	0.1372	-14.0	-5.0	0	reject
202.502	1.3228	-0.1028	-14.0	-1.0	0	reject
210.252	1.3228	0.1172	6.0	7.0	0	accept
216.252	1.3228	0.0082	10.0	-3.0	0	accept
220.752	1.3228	-0.0798	6.0	-1.0	0	accept
225.252	1.3228	-0.2428	2.0	-3.0	0	accept
230.502	1.3228	-0.3728	-6.0	3.0	0	accept
238.502	1.3228	-0.3538	10.0	7.0	0	accept
246.252	1.3228	0.2622	-2.0	-5.0	0	accept
251.752	1.3228	0.0082	2.0	1.0	0	accept
260.002	1.3228	0.1672	-14.0	5.0	0	accept
264.752	1.3228	0.0242	-10.0	7.0	0	accept
268.252	1.3228	-0.0898	14.0	7.0	0	accept
273.252	1.3228	-0.1838	14.0	3.0	0	accept
277.002	1.3228	-0.4988	-2.0	5.0	0	accept
284.002	1.3228	-0.5068	2.0	3.0	0	accept
288.002	1.3228	-0.3968	10.0	1.0	0	accept
293.752	1.3228	-0.5898	6.0	5.0	0	accept
297.752	1.3228	-0.1578	-2.0	-1.0	0	accept
304.002	1.3228	-0.4468	6.0	3.0	0	accept
310.252	1.3228	-0.6708	2.0	5.0	0	accept
316.002	1.3228	0.0702	-10.0	-7.0	0	reject
319.752	1.3228	0.7922	-6.0	-5.0	0	accept
324.502	1.3228	-0.2648	10.0	5.0	0	accept
328.002	1.3228	0.2792	2.0	-1.0	0	accept
336.002	1.3228	1.0292	-10.0	-5.0	0	reject
339.502	1.3228	0.0192	-14.0	-3.0	0	reject
350.002	1.3228	0.1232	-2.0	1.0	0	accept
354.502	1.3228	-0.1948	-10.0	5.0	0	accept
358.252	1.3228	1.1142	-10.0	1.0	0	accept
