onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
2.252	3.3428	0.5742	0	-6.9792	-15.3542	client_2	reject	positive
8.252	3.3428	-0.0628	0	-10.9792	-11.3542	client_1	reject	positive
14.252	3.3428	-0.4988	0	14.0208	3.6458	client_2	accept	positive
20.252	3.3428	-0.3968	0	4.0208	10.6458	client_2	accept	positive
26.252	3.3428	-0.5258	0	-0.9792	12.6458	client_2	accept	positive
38.502	3.3428	-0.0988	0	0.0208	-5.3542	client_2	accept	negative
47.002	3.3428	-0.5418	0	-1.9792	13.6458	client_2	accept	positive
53.252	3.3428	0.0862	0	-20.9792	8.6458	client_1	reject	positive
60.502	3.3428	-0.4208	0	16.0208	0.6458	client_2	accept	negative
68.502	3.3428	-0.4878	0	7.0208	9.6458	client_2	accept	positive
75.252	3.3428	-0.4388	0	-7.9792	15.6458	client_2	accept	positive
81.252	3.3428	0.1042	0	-22.9792	9.6458	client_1	reject	positive
87.252	3.3428	0.2922	0	8.0208	-30.3542	client_2	reject	positive
92.751	3.3428	-0.2478	0	15.0208	1.6458	client_2	accept	negative
99.252	3.3428	-0.3428	0	27.0208	-1.3542	client_2	accept	positive
105.751	3.3428	0.4962	0	4.0208	-14.3542	client_1	accept	negative
112.502	3.3428	-0.1728	0	-10.9792	16.6458	client_1	accept	positive
122.751	3.3428	-0.3998	0	-14.9792	18.6458	client_2	accept	positive
129.252	3.3428	-0.4188	0	-12.9792	6.6458	client_1	accept	positive
134.751	3.3428	-0.4228	0	1.0208	12.6458	client_1	accept	positive
147.252	3.3428	0.0822	0	9.0208	-18.3542	client_1	accept	negative
155.002	3.3428	-0.3308	0	19.0208	-0.3542	client_1	accept	positive
163.002	3.3428	-0.1378	0	3.0208	5.6458	client_2	accept	negative
173.751	3.3428	-0.3008	0	-2.9792	10.6458	client_1	accept	positive
180.502	3.3428	0.1382	0	14.0208	1.6458	client_2	accept	negative
187.502	3.3428	0.7952	0	-5.9792	-5.3542	client_1	reject	positive
193.502	3.3428	-0.2178	0	4.0208	5.6458	client_2	accept	negative
202.502	3.3428	-0.3058	0	26.0208	-0.3542	client_2	accept	positive
209.002	3.3428	0.5082	0	-15.9792	3.6458	client_1	reject	positive
215.751	3.3428	0.9622	0	0.0208	9.6458	client_2	reject	negative
222.252	3.3428	-0.2428	0	-10.9792	13.6458	client_2	accept	positive
234.002	3.3428	0.1382	0	6.0208	-28.3542	client_1	reject	positive
242.751	3.3428	0.2842	0	-6.9792	-15.3542	client_1	reject	positive
249.252	3.3428	0.6532	0	7.0208	-11.3542	client_1	accept	positive
255.751	3.3428	-0.4508	0	-12.9792	14.6458	client_2	accept	positive
264.252	3.3428	0.0082	0	1.0208	-11.3542	client_2	reject	positive
274.252	3.3428	0.5612	0	5.0208	-9.3542	client_1	reject	negative
282.002	3.3428	0.1062	0	-19.9792	12.6458	client_1	accept	positive
292.252	3.3428	0.1812	0	-4.9792	-0.3542	client_1	accept	positive
303.252	3.3428	0.2832	0	-18.9792	11.6458	client_2	reject	positive
311.002	3.3428	-0.4328	0	26.0208	-0.3542	client_1	accept	positive
316.751	3.3428	-0.1998	0	25.0208	-2.3542	client_1	accept	positive
324.502	3.3428	0.6592	0	-4.9792	-17.3542	client_1	reject	positive
334.002	3.3428	0.6412	0	-15.9792	9.6458	client_1	accept	positive
339.751	3.3428	-0.0018	0	-3.9792	-18.3542	client_1	reject	positive
345.751	3.3428	0.2332	0	5.0208	-27.3542	client_1	reject	positive
351.751	3.3428	-0.4568	0	-6.9792	-4.3542	client_2	reject	positive
357.502	3.3428	0.7662	0	-2.9792	8.6458	client_2	accept	negative
