onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
3.002	2.9721	-0.0461	0	11.3333	5.4167	client_2	accept	positive
9.502	2.9721	-0.2731	0	-5.6667	-5.5833	client_1	reject	positive
16.252	2.9721	0.4979	0	26.3333	-0.5833	client_2	accept	positive
26.002	2.9721	-0.0711	0	13.3333	7.4167	client_2	accept	positive
35.252	2.9721	-0.3671	0	-3.6667	14.4167	client_1	accept	positive
43.252	2.9721	-0.0841	0	-2.6667	-2.5833	client_1	accept	positive
49.752	2.9721	-0.2911	0	-11.6667	-10.5833	client_1	reject	positive
59.752	2.9721	-0.0701	0	25.3333	-0.5833	client_2	accept	positive
68.252	2.9721	0.1259	0	-9.6667	16.4167	client_2	accept	positive
74.502	2.9721	0.1049	0	10.3333	-19.5833	client_1	reject	positive
80.502	2.9721	-0.2451	0	-16.6667	4.4167	client_1	reject	positive
90.252	2.9721	-0.2011	0	-3.6667	-18.5833	client_1	reject	positive
102.002	2.9721	0.2429	0	15.3333	-24.5833	client_2	reject	positive
114.252	2.9721	-0.3071	0	-8.6667	-13.5833	client_1	reject	positive
120.502	2.9721	0.4669	0	2.3333	-7.5833	client_1	reject	negative
130.252	2.9721	-0.0541	0	12.3333	-15.5833	client_1	accept	positive
137.752	2.9721	0.0819	0	13.3333	-22.5833	client_1	reject	positive
144.752	2.9721	0.2589	0	-15.6667	13.4167	client_2	accept	negative
150.252	2.9721	-0.0731	0	3.3333	11.4167	client_1	accept	positive
160.252	2.9721	-0.1991	0	-16.6667	9.4167	client_1	accept	positive
167.002	2.9721	-0.1801	0	8.3333	3.4167	client_2	accept	negative
175.502	2.9721	-0.3911	0	0.3333	12.4167	client_2	accept	positive
181.752	2.9721	-0.2551	0	-17.6667	-4.5833	client_1	reject	positive
193.252	2.9721	-0.0441	0	16.3333	-19.5833	client_1	accept	positive
201.252	2.9721	-0.2531	0	-12.6667	0.4167	client_2	reject	positive
208.502	2.9721	0.7879	0	1.3333	-6.5833	client_2	accept	negative
221.002	2.9721	-0.2081	0	22.3333	-1.5833	client_1	accept	positive
226.502	2.9721	-0.3511	0	13.3333	1.4167	client_1	accept	positive
237.002	2.9721	-0.1181	0	9.3333	3.4167	client_2	accept	negative
242.502	2.9721	-0.2021	0	16.3333	3.4167	client_2	accept	positive
252.002	2.9721	1.4509	0	10.3333	3.4167	client_2	reject	positive
259.252	2.9721	0.3259	0	-9.6667	3.4167	client_2	accept	negative
265.252	2.9721	-0.1521	0	-16.6667	-5.5833	client_1	reject	positive
271.502	2.9721	0.1409	0	5.3333	7.4167	client_2	accept	positive
280.752	2.9721	0.0769	0	23.3333	0.4167	client_1	accept	positive
287.252	2.9721	-0.3701	0	-13.6667	1.4167	client_1	reject	positive
293.752	2.9721	-0.0821	0	-10.6667	-11.5833	client_2	reject	positive
301.002	2.9721	-0.2611	0	-14.6667	2.4167	client_1	reject	positive
309.502	2.9721	-0.1191	0	-6.6667	15.4167	client_2	accept	positive
316.252	2.9721	1.1019	0	-14.6667	18.4167	client_2	accept	positive
322.502	2.9721	0.0509	0	-6.6667	-15.5833	client_1	reject	positive
328.502	2.9721	0.1829	0	-4.6667	9.4167	client_2	accept	negative
335.502	2.9721	0.2539	0	-13.6667	12.4167	client_2	accept	negative
341.252	2.9721	-0.3491	0	-13.6667	7.4167	client_1	reject	negative
346.752	2.9721	-0.0471	0	-9.6667	-12.5833	client_2	reject	positive
353.002	2.9721	-0.3331	0	-10.6667	13.4167	client_1	accept	positive
360.752	2.9721	-0.0491	0	7.3333	9.4167	client_2	accept	positive
368.002	2.9721	-0.1011	0	3.3333	8.4167	client_2	accept	positive
