onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.502	2.113	client_2	14.125	1.125	accept	0	0.059
7.002	2.113	client_2	10.125	-6.875	reject	0	0.053
12.002	2.113	client_2	10.125	-4.875	reject	0	0.099
21.252	2.113	client_1	14.125	3.125	accept	0	-0.477
26.502	2.113	client_1	6.125	1.125	accept	0	-0.294
31.002	2.113	client_2	14.125	-2.875	reject	0	0.774
36.502	2.113	client_2	10.125	3.125	accept	0	-0.059
43.002	2.113	client_2	2.125	-0.875	reject	0	0.029
50.252	2.113	client_2	-5.875	-0.875	accept	0	0.123
55.502	2.113	client_2	10.125	7.125	accept	0	-0.423
63.002	2.113	client_1	-13.875	5.125	accept	0	0.055
68.252	2.113	client_2	2.125	-4.875	reject	0	0.462
74.252	2.113	client_2	6.125	-6.875	reject	0	0.022
79.002	2.113	client_2	-9.875	3.125	accept	0	-0.397
85.752	2.113	client_1	-1.875	-4.875	accept	0	0.634
93.252	2.113	client_1	-1.875	3.125	accept	0	-0.49
98.252	2.113	client_1	-9.875	-4.875	reject	0	-0.153
105.752	2.113	client_1	14.125	7.125	accept	0	-0.395
112.252	2.113	client_2	6.125	-0.875	accept	0	0.163
121.502	2.113	client_2	-5.875	3.125	accept	0	0.08
126.002	2.113	client_1	6.125	-6.875	accept	0	0.499
132.002	2.113	client_1	10.125	1.125	accept	0	-0.359
139.002	2.113	client_2	-9.875	-4.875	reject	0	-0.247
149.252	2.113	client_1	6.125	-2.875	accept	0	-0.165
154.252	2.113	client_2	14.125	-4.875	reject	0	-0.092
162.002	2.113	client_2	-9.875	-2.875	reject	0	-0.028
166.502	2.113	client_2	-5.875	1.125	accept	0	0.099
171.752	2.113	client_1	-13.875	-6.875	reject	0	-0.024
176.252	2.113	client_1	2.125	-6.875	accept	0	-0.117
181.502	2.113	client_2	-1.875	-4.875	reject	0	0.76
187.252	2.113	client_1	-13.875	7.125	accept	0	0.563
196.002	2.113	client_1	6.125	7.125	accept	0	0.295
207.252	2.113	client_1	-13.875	-0.875	reject	0	0.451
213.002	2.113	client_1	-5.875	-6.875	reject	0	0.212
217.752	2.113	client_1	6.125	-0.875	accept	0	-0.163
223.502	2.113	client_1	-9.875	7.125	accept	0	-0.404
229.252	2.113	client_2	-5.875	5.125	accept	0	0.014
235.252	2.113	client_1	-5.875	3.125	accept	0	-0.196
240.752	2.113	client_1	-9.875	-2.875	reject	0	-0.19
246.252	2.113	client_2	-1.875	-0.875	reject	0	-0.113
254.752	2.113	client_1	2.125	-2.875	accept	0	0.119
262.752	2.113	client_2	-9.875	-0.875	reject	0	-0.134
268.752	2.113	client_1	10.125	-4.875	accept	0	-0.412
274.252	2.113	client_1	-1.875	-0.875	accept	0	0.532
282.752	2.113	client_2	-1.875	7.125	accept	0	-0.526
292.752	2.113	client_1	-9.875	5.125	accept	0	-0.439
299.252	2.113	client_1	2.125	7.125	accept	0	-0.998
306.752	2.113	client_1	6.125	5.125	accept	0	-0.504
317.502	2.113	client_2	-5.875	-4.875	reject	0	-0.263
322.752	2.113	client_2	-13.875	7.125	accept	0	-0.252
334.252	2.113	client_1	-9.875	1.125	accept	0	0.004
338.752	2.113	client_2	-1.875	-6.875	reject	0	-0.056
344.752	2.113	client_2	-13.875	3.125	reject	0	0.357
349.502	2.113	client_2	14.125	-0.875	accept	0	0.72
355.002	2.113	client_2	6.125	3.125	accept	0	-0.122
361.752	2.113	client_1	-9.875	-0.875	reject	0	0.124
369.002	2.113	client_1	2.125	-0.875	accept	0	-0.159
376.502	2.113	client_1	14.125	1.125	accept	0	-0.399
383.002	2.113	client_2	-13.875	-2.875	reject	0	0.846
390.002	2.113	client_1	10.125	-2.875	accept	0	0.724
394.752	2.113	client_2	14.125	5.125	accept	0	-0.187
399.252	2.113	client_2	2.125	5.125	accept	0	-0.07
408.502	2.113	client_1	-5.875	-4.875	reject	0	0.58
413.502	2.113	client_2	2.125	7.125	accept	0	-0.147
