onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
2.502	2.2893	client_1	6.4375	6.8438	accept	0	-0.1833
7.252	2.2893	client_1	-13.5625	6.8438	accept	0	-0.2663
14.252	2.2893	client_2	6.4375	0.8438	accept	0	0.3117
19.252	2.2893	client_2	14.4375	-7.1562	accept	0	-0.2723
24.252	2.2893	client_2	14.4375	6.8438	accept	0	-0.2823
33.502	2.2893	client_1	-1.5625	2.8438	accept	0	-0.2192
38.502	2.2893	client_2	-1.5625	-3.1562	reject	0	0.5167
45.502	2.2893	client_2	2.4375	-1.1562	accept	0	0.6248
50.002	2.2893	client_2	-5.5625	-3.1562	reject	0	-0.0992
57.002	2.2893	client_2	14.4375	-5.1562	accept	0	0.6817
63.502	2.2893	client_2	-5.5625	0.8438	accept	0	0.6257
68.752	2.2893	client_1	-5.5625	-5.1562	reject	0	0.4238
75.002	2.2893	client_1	-13.5625	0.8438	reject	0	-0.0493
82.752	2.2893	client_2	-9.5625	-1.1562	reject	0	0.7697
87.752	2.2893	client_1	-1.5625	0.8438	accept	0	0.5768
93.252	2.2893	client_2	10.4375	0.8438	accept	0	0.3917
100.252	2.2893	client_1	6.4375	2.8438	accept	0	-0.6863
111.502	2.2893	client_2	-5.5625	-7.1562	reject	0	-0.0263
118.002	2.2893	client_1	6.4375	0.8438	accept	0	-0.0592
123.002	2.2893	client_2	-1.5625	6.8438	accept	0	-0.2862
127.752	2.2893	client_2	6.4375	6.8438	accept	0	-0.4043
136.752	2.2893	client_2	-9.5625	0.8438	accept	0	-0.0252
142.252	2.2893	client_1	-9.5625	6.8438	accept	0	0.1278
151.752	2.2893	client_1	14.4375	-1.1562	accept	0	-0.2533
160.252	2.2893	client_2	-5.5625	4.8438	accept	0	0.0417
167.002	2.2893	client_2	2.4375	4.8438	accept	0	-0.5233
172.002	2.2893	client_2	6.4375	-3.1562	accept	0	0.0267
177.752	2.2893	client_2	-9.5625	2.8438	accept	0	0.1977
183.752	2.2893	client_1	2.4375	-7.1562	accept	0	0.5998
189.252	2.2893	client_2	-5.5625	-5.1562	reject	0	-0.3773
194.752	2.2893	client_1	-5.5625	-3.1562	accept	0	0.6667
201.002	2.2893	client_1	10.4375	-3.1562	accept	0	-0.0712
206.002	2.2893	client_1	6.4375	-5.1562	accept	0	-0.1632
211.752	2.2893	client_1	6.4375	-7.1562	accept	0	-0.4162
222.002	2.2893	client_1	10.4375	6.8438	accept	0	-0.2893
229.502	2.2893	client_1	-13.5625	-7.1562	reject	0	-0.2113
235.002	2.2893	client_1	-5.5625	-7.1562	reject	0	-0.4762
240.252	2.2893	client_2	6.4375	-5.1562	accept	0	0.6068
249.252	2.2893	client_2	6.4375	-1.1562	accept	0	0.6517
255.752	2.2893	client_1	14.4375	-7.1562	accept	0	-0.0033
261.252	2.2893	client_1	-1.5625	6.8438	accept	0	-0.6833
266.002	2.2893	client_1	-9.5625	0.8438	accept	0	-0.1892
270.752	2.2893	client_2	14.4375	2.8438	accept	0	-0.5703
282.252	2.2893	client_2	10.4375	-3.1562	accept	0	-0.0803
290.502	2.2893	client_2	-5.5625	6.8438	accept	0	0.2928
298.252	2.2893	client_1	-9.5625	4.8438	accept	0	0.0667
303.252	2.2893	client_2	-13.5625	-3.1562	reject	0	-0.2272
314.752	2.2893	client_1	14.4375	-3.1562	accept	0	-0.2573
319.502	2.2893	client_1	-5.5625	4.8438	accept	0	0.0417
324.002	2.2893	client_1	-13.5625	-1.1562	reject	0	-0.3383
329.252	2.2893	client_2	6.4375	4.8438	accept	0	-0.4812
334.502	2.2893	client_1	6.4375	4.8438	accept	0	-0.6853
339.252	2.2893	client_1	-5.5625	2.8438	accept	0	0.4227
344.252	2.2893	client_2	-9.5625	4.8438	accept	0	-2.0E-4
349.502	2.2893	client_2	2.4375	2.8438	accept	0	0.3447
356.252	2.2893	client_1	-1.5625	-5.1562	accept	0	0.2218
364.252	2.2893	client_2	2.4375	0.8438	accept	0	0.6148
370.752	2.2893	client_2	-13.5625	-1.1562	reject	0	-0.3192
375.502	2.2893	client_2	-1.5625	-5.1562	accept	0	-0.3333
381.002	2.2893	client_1	-13.5625	2.8438	reject	0	0.6867
388.252	2.2893	client_1	-13.5625	-3.1562	reject	0	-0.1523
394.752	2.2893	client_1	2.4375	-5.1562	accept	0	0.5098
404.002	2.2893	client_1	2.4375	0.8438	accept	0	-0.3993
412.502	2.2893	client_2	10.4375	2.8438	accept	0	-0.6833
