onset	duration	normalized_rt	gains	losses	missing_trials	outcome
1.502	1.3867	0.0393	-10.0	5.0	0	reject
8.502	1.3867	0.0683	-2.0	1.0	0	accept
16.502	1.3867	0.7543	10.0	-7.0	0	accept
20.252	1.3867	-0.1687	14.0	3.0	0	accept
25.502	1.3867	1.1133	-2.0	7.0	1	n/a
30.502	1.3867	0.0083	-10.0	-1.0	0	reject
36.752	1.3867	-0.0367	6.0	-1.0	0	accept
41.002	1.3867	-0.3057	-2.0	3.0	0	accept
48.002	1.3867	0.0383	-10.0	-3.0	0	reject
53.502	1.3867	-0.0977	6.0	3.0	0	reject
57.252	1.3867	-0.0177	-14.0	3.0	0	reject
62.752	1.3867	-0.2177	-2.0	-7.0	0	reject
67.502	1.3867	0.3293	-2.0	-3.0	0	reject
71.502	1.3867	-0.1017	-10.0	1.0	0	reject
78.002	1.3867	0.1563	2.0	1.0	0	accept
85.502	1.3867	-0.1937	-14.0	-5.0	0	reject
91.752	1.3867	0.2733	-6.0	5.0	0	accept
100.252	1.3867	-0.1577	-14.0	-7.0	0	reject
106.752	1.3867	0.8073	-6.0	1.0	0	accept
110.502	1.3867	-0.2677	-14.0	-3.0	0	reject
114.752	1.3867	-0.2287	-10.0	-5.0	0	reject
118.752	1.3867	0.3553	6.0	-7.0	0	reject
125.752	1.3867	-0.2117	-14.0	-1.0	0	reject
130.002	1.3867	0.3803	10.0	1.0	0	accept
135.752	1.3867	-0.0267	10.0	-1.0	0	accept
142.252	1.3867	-0.2437	14.0	-5.0	0	accept
148.252	1.3867	-0.1237	14.0	1.0	0	accept
152.752	1.3867	-0.4637	10.0	5.0	0	accept
156.252	1.3867	0.0253	2.0	-1.0	0	accept
162.502	1.3867	-0.5227	10.0	3.0	0	accept
168.002	1.3867	0.6533	-14.0	5.0	0	reject
172.002	1.3867	-0.1327	6.0	5.0	0	accept
182.502	1.3867	0.1363	2.0	3.0	0	accept
190.502	1.3867	-0.0907	2.0	7.0	0	accept
195.002	1.3867	-0.0627	-6.0	3.0	0	accept
199.002	1.3867	-0.1787	-14.0	1.0	0	reject
203.252	1.3867	-0.5397	-6.0	-7.0	0	reject
206.752	1.3867	0.4983	10.0	-5.0	0	accept
214.002	1.3867	0.2853	10.0	-3.0	0	accept
217.502	1.3867	-0.1597	-6.0	-5.0	0	reject
224.752	1.3867	-0.5187	-2.0	5.0	0	accept
232.752	1.3867	-0.4767	-6.0	-3.0	0	reject
237.752	1.3867	0.2793	6.0	-5.0	0	reject
247.502	1.3867	-0.0967	2.0	5.0	0	accept
251.002	1.3867	-0.4977	10.0	7.0	0	accept
254.502	1.3867	-0.3157	14.0	7.0	0	accept
259.002	1.3867	-0.3507	6.0	7.0	0	accept
262.502	1.3867	0.2653	-6.0	7.0	0	accept
268.002	1.3867	0.2523	-2.0	-5.0	0	accept
273.252	1.3867	0.1543	-6.0	-1.0	0	reject
276.752	1.3867	0.2893	2.0	-7.0	0	reject
280.502	1.3867	0.3913	2.0	-5.0	0	reject
286.002	1.3867	0.1733	14.0	-1.0	0	accept
291.502	1.3867	0.0883	14.0	-7.0	0	accept
298.752	1.3867	0.1333	-14.0	7.0	0	accept
303.252	1.3867	0.5063	-10.0	7.0	0	accept
311.752	1.3867	-0.0467	6.0	-3.0	0	accept
317.002	1.3867	-0.3097	6.0	1.0	0	accept
325.752	1.3867	-0.3627	-10.0	-7.0	0	reject
332.002	1.3867	0.5203	2.0	-3.0	0	reject
336.502	1.3867	0.0893	-10.0	3.0	0	reject
341.502	1.3867	-0.2027	14.0	5.0	0	accept
346.752	1.3867	-0.1567	-2.0	-1.0	0	accept
357.002	1.3867	-0.0677	14.0	-3.0	0	accept
