onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
3.252	2.2572	client_1	13.5625	1.1562	accept	0	-0.1192
10.752	2.2572	client_1	-2.4375	-6.8438	accept	0	0.2118
17.252	2.2572	client_1	9.5625	-0.8438	accept	0	-0.0802
23.502	2.2572	client_1	13.5625	7.1562	accept	0	-0.4622
31.252	2.2572	client_2	-10.4375	-4.8438	reject	0	-0.2102
37.752	2.2572	client_1	-6.4375	1.1562	accept	0	-0.0392
42.502	2.2572	client_1	9.5625	3.1562	accept	0	-0.4832
48.502	2.2572	client_2	9.5625	-4.8438	accept	0	0.8348
58.252	2.2572	client_1	13.5625	3.1562	accept	0	-0.5432
63.002	2.2572	client_1	-10.4375	-0.8438	reject	0	-0.3082
71.002	2.2572	client_1	9.5625	-6.8438	accept	0	-0.0302
75.752	2.2572	client_2	-14.4375	5.1562	reject	0	0.4348
82.252	2.2572	client_2	-2.4375	-6.8438	accept	0	0.7158
86.752	2.2572	client_1	1.5625	-0.8438	n/a	1	1.2428
94.502	2.2572	client_1	-14.4375	5.1562	accept	0	0.3008
99.252	2.2572	client_1	1.5625	3.1562	accept	0	-0.6032
105.752	2.2572	client_2	1.5625	7.1562	accept	0	-0.5812
110.252	2.2572	client_2	13.5625	5.1562	accept	0	-0.5512
118.252	2.2572	client_2	13.5625	-0.8438	accept	0	-0.1272
123.502	2.2572	client_2	5.5625	3.1562	accept	0	-0.3872
128.502	2.2572	client_2	-10.4375	-6.8438	reject	0	-0.2272
133.252	2.2572	client_1	-2.4375	-0.8438	accept	0	0.4228
138.002	2.2572	client_1	1.5625	5.1562	accept	0	-0.4392
143.502	2.2572	client_2	-2.4375	1.1562	accept	0	-0.1412
149.502	2.2572	client_1	9.5625	5.1562	accept	0	-0.7482
155.752	2.2572	client_2	13.5625	-2.8438	accept	0	-0.1162
162.502	2.2572	client_2	1.5625	-4.8438	accept	0	0.3128
167.502	2.2572	client_2	-14.4375	1.1562	reject	0	-0.2912
172.502	2.2572	client_2	9.5625	5.1562	accept	0	-0.4272
179.752	2.2572	client_1	13.5625	-4.8438	accept	0	0.1608
191.252	2.2572	client_1	-2.4375	5.1562	accept	0	-0.6632
196.002	2.2572	client_1	5.5625	-2.8438	accept	0	0.3588
201.002	2.2572	client_2	1.5625	-2.8438	accept	0	1.0928
208.002	2.2572	client_2	-6.4375	-0.8438	reject	0	1.1128
212.752	2.2572	client_2	-6.4375	3.1562	reject	0	1.0698
220.752	2.2572	client_1	-10.4375	3.1562	accept	0	0.0168
228.002	2.2572	client_2	5.5625	-6.8438	accept	0	0.3108
234.002	2.2572	client_2	-14.4375	-6.8438	reject	0	-0.0282
239.002	2.2572	client_2	-14.4375	-4.8438	reject	0	-0.2332
245.752	2.2572	client_2	-2.4375	3.1562	accept	0	-0.0252
257.252	2.2572	client_2	-14.4375	3.1562	reject	0	0.2688
263.002	2.2572	client_1	-10.4375	-2.8438	reject	0	0.4158
268.002	2.2572	client_1	-10.4375	-4.8438	reject	0	-0.4562
272.752	2.2572	client_1	1.5625	-2.8438	accept	0	0.1348
278.002	2.2572	client_1	9.5625	1.1562	accept	0	-0.0782
282.752	2.2572	client_2	9.5625	7.1562	accept	0	-0.5722
291.752	2.2572	client_2	9.5625	-0.8438	accept	0	0.1738
298.002	2.2572	client_2	-2.4375	-0.8438	accept	0	0.0248
303.252	2.2572	client_1	-14.4375	-4.8438	reject	0	-0.2402
310.252	2.2572	client_1	5.5625	-0.8438	accept	0	-0.2012
318.502	2.2572	client_2	9.5625	-6.8438	accept	0	-0.0692
324.502	2.2572	client_1	-6.4375	-0.8438	accept	0	0.5718
330.252	2.2572	client_1	-2.4375	-2.8438	accept	0	0.2028
338.752	2.2572	client_2	13.5625	1.1562	accept	0	0.1998
345.752	2.2572	client_1	-6.4375	7.1562	accept	0	0.0158
355.002	2.2572	client_2	1.5625	-6.8438	accept	0	0.9698
361.752	2.2572	client_1	13.5625	5.1562	accept	0	-0.5462
371.002	2.2572	client_1	-10.4375	-6.8438	reject	0	-0.4582
376.502	2.2572	client_2	-2.4375	5.1562	accept	0	-0.1292
381.502	2.2572	client_2	-10.4375	7.1562	accept	0	0.6588
391.002	2.2572	client_2	-10.4375	-2.8438	reject	0	-0.2382
400.252	2.2572	client_1	9.5625	-4.8438	accept	0	0.0728
405.752	2.2572	client_2	-14.4375	7.1562	accept	0	0.3108
412.502	2.2572	client_1	1.5625	7.1562	accept	0	-0.5202
