onset	duration	normalized_rt	gains	losses	missing_trials	outcome
3.002	1.2765	1.2235	6.0	-1.0	1	n/a
6.502	1.2765	0.7875	-2.0	3.0	0	accept
10.502	1.2765	-0.2355	6.0	5.0	0	accept
19.002	1.2765	0.0985	-2.0	-5.0	0	accept
24.002	1.2765	1.2235	-6.0	-7.0	1	n/a
32.002	1.2765	-0.2625	-10.0	5.0	0	accept
38.252	1.2765	-0.6305	-6.0	7.0	0	accept
42.002	1.2765	-0.7505	6.0	-3.0	0	accept
47.752	1.2765	-0.6355	-2.0	1.0	0	accept
52.752	1.2765	-0.7925	-6.0	1.0	0	accept
57.002	1.2765	-0.5465	-14.0	7.0	0	accept
64.252	1.2765	-0.4595	14.0	5.0	0	accept
68.502	1.2765	-0.2175	14.0	1.0	0	accept
76.002	1.2765	0.0605	-14.0	-5.0	0	reject
83.502	1.2765	0.5195	-2.0	-3.0	0	reject
88.752	1.2765	-0.1225	10.0	-1.0	0	accept
92.752	1.2765	0.4355	2.0	-1.0	0	accept
98.502	1.2765	-0.4245	2.0	3.0	0	accept
104.252	1.2765	-5.0E-4	6.0	1.0	0	accept
114.252	1.2765	-0.3805	2.0	5.0	0	accept
117.752	1.2765	-0.4175	10.0	5.0	0	accept
121.502	1.2765	-0.5565	6.0	7.0	0	accept
126.252	1.2765	0.0615	14.0	-3.0	0	accept
136.752	1.2765	0.3245	-10.0	-5.0	0	reject
140.502	1.2765	0.3495	-6.0	5.0	0	accept
145.502	1.2765	0.2175	10.0	-3.0	0	accept
149.502	1.2765	-0.2445	10.0	7.0	0	accept
156.002	1.2765	-0.1995	-14.0	-3.0	0	reject
162.002	1.2765	-0.2435	-10.0	-7.0	0	reject
167.252	1.2765	0.5575	6.0	-7.0	0	accept
170.752	1.2765	0.1005	-10.0	-1.0	0	reject
178.252	1.2765	0.0905	10.0	-7.0	0	accept
182.002	1.2765	0.2775	-6.0	3.0	0	reject
189.002	1.2765	-0.1635	-10.0	1.0	0	reject
193.002	1.2765	0.3555	2.0	-5.0	0	reject
197.752	1.2765	-0.2385	-2.0	-7.0	0	reject
203.502	1.2765	-0.3315	-14.0	5.0	0	reject
207.752	1.2765	0.6295	10.0	1.0	0	accept
213.752	1.2765	0.2375	6.0	3.0	0	accept
219.502	1.2765	-0.2295	-14.0	-7.0	0	reject
223.252	1.2765	0.4875	2.0	-7.0	0	reject
227.502	1.2765	0.1895	6.0	-5.0	0	reject
231.002	1.2765	-0.1485	-6.0	-5.0	0	reject
235.252	1.2765	0.8565	-2.0	5.0	0	accept
239.502	1.2765	-0.1495	14.0	3.0	0	accept
243.502	1.2765	-0.3655	10.0	3.0	0	accept
249.752	1.2765	-0.2085	-2.0	7.0	0	accept
255.002	1.2765	-0.3785	-14.0	-1.0	0	reject
259.252	1.2765	-0.1205	10.0	-5.0	0	accept
266.252	1.2765	1.1085	-10.0	7.0	0	reject
271.502	1.2765	-0.1735	14.0	7.0	0	accept
278.752	1.2765	0.1085	-2.0	-1.0	0	reject
284.502	1.2765	-0.1535	14.0	-7.0	0	accept
289.752	1.2765	0.4155	2.0	-3.0	0	accept
297.002	1.2765	-0.1905	-14.0	3.0	0	reject
303.002	1.2765	0.8145	2.0	7.0	0	accept
308.252	1.2765	-0.4475	-14.0	1.0	0	reject
316.002	1.2765	0.3235	14.0	-1.0	0	accept
321.002	1.2765	0.9795	-10.0	3.0	0	reject
330.502	1.2765	-0.0405	-6.0	-3.0	0	reject
335.252	1.2765	0.5575	14.0	-5.0	0	accept
343.252	1.2765	-0.2045	-6.0	-1.0	0	reject
349.502	1.2765	1.2235	2.0	1.0	1	n/a
353.752	1.2765	-0.2785	-10.0	-3.0	0	reject
