onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
1.752	3.3264	-0.4174	0	-1.1875	-9.8125	client_1	reject	positive
9.752	3.3264	-0.2844	0	-14.1875	19.1875	client_2	accept	positive
16.252	3.3264	-0.1014	0	6.8125	-16.8125	client_1	accept	negative
21.752	3.3264	-0.6324	0	0.8125	-23.8125	client_2	reject	positive
31.252	3.3264	0.2586	0	10.8125	6.1875	client_2	accept	positive
41.252	3.3264	-0.0214	0	4.8125	8.1875	client_1	accept	positive
48.002	3.3264	-0.3294	0	1.8125	7.1875	client_2	accept	negative
58.002	3.3264	-0.5554	0	1.8125	-12.8125	client_2	reject	positive
64.502	3.3264	0.5026	0	0.8125	-5.8125	client_2	reject	positive
70.252	3.3264	0.8626	0	-10.1875	14.1875	client_2	accept	positive
78.002	3.3264	-0.4854	0	1.8125	12.1875	client_1	accept	positive
86.002	3.3264	-0.0794	0	11.8125	3.1875	client_2	accept	negative
92.002	3.3264	0.6816	0	-6.1875	0.1875	client_1	accept	positive
98.252	3.3264	-0.3064	0	-12.1875	18.1875	client_2	accept	positive
106.002	3.3264	-0.1104	0	-7.1875	11.1875	client_2	accept	negative
112.502	3.3264	-0.4204	0	2.8125	12.1875	client_1	accept	positive
121.002	3.3264	1.1106	0	10.8125	9.1875	client_2	accept	positive
128.252	3.3264	-0.0384	0	-9.1875	2.1875	client_1	accept	positive
135.252	3.3264	-0.1774	0	-2.1875	-20.8125	client_1	reject	positive
141.252	3.3264	-0.0194	0	4.8125	11.1875	client_2	accept	positive
147.252	3.3264	0.1026	0	6.8125	-11.8125	client_1	accept	positive
153.752	3.3264	-0.4464	0	-20.1875	-2.8125	client_1	reject	positive
164.252	3.3264	-0.3814	0	-18.1875	20.1875	client_2	accept	positive
172.752	3.3264	1.1736	1	7.8125	7.1875	client_2	n/a	negative
184.502	3.3264	-0.4514	0	15.8125	1.1875	client_1	accept	positive
192.002	3.3264	0.5456	0	9.8125	9.1875	client_2	accept	positive
198.002	3.3264	-0.5284	0	-12.1875	0.1875	client_1	reject	positive
205.752	3.3264	-0.4484	0	2.8125	-13.8125	client_1	reject	positive
213.252	3.3264	-0.0684	0	-11.1875	-11.8125	client_1	reject	positive
219.752	3.3264	0.3656	0	-3.1875	-2.8125	client_2	reject	positive
230.752	3.3264	0.0746	0	17.8125	-21.8125	client_1	accept	positive
239.002	3.3264	0.2416	0	13.8125	-17.8125	client_1	accept	positive
246.502	3.3264	1.0776	0	18.8125	0.1875	client_2	accept	negative
254.502	3.3264	0.4926	0	19.8125	2.1875	client_2	reject	negative
260.252	3.3264	-0.4054	0	-26.1875	12.1875	client_1	reject	positive
265.752	3.3264	-0.5684	0	-16.1875	-6.8125	client_1	reject	positive
272.752	3.3264	1.0106	0	5.8125	-28.8125	client_2	reject	positive
280.002	3.3264	0.2556	0	-23.1875	0.1875	client_1	reject	positive
288.002	3.3264	0.0936	0	-20.1875	12.1875	client_1	accept	positive
296.502	3.3264	-0.5824	0	9.8125	6.1875	client_1	accept	positive
302.252	3.3264	-0.6364	0	8.8125	4.1875	client_1	accept	positive
313.002	3.3264	0.2526	0	22.8125	1.1875	client_2	accept	positive
319.002	3.3264	0.0276	0	4.8125	6.1875	client_2	accept	negative
331.502	3.3264	0.0986	0	-14.1875	13.1875	client_2	accept	negative
338.252	3.3264	-0.1904	0	-15.1875	-7.8125	client_1	reject	positive
346.002	3.3264	-0.1724	0	-2.1875	-8.8125	client_1	reject	positive
354.252	3.3264	-0.1494	0	-6.1875	-5.8125	client_2	reject	positive
360.252	3.3264	0.9526	0	25.8125	0.1875	client_2	accept	positive
