onset	duration	normalized_rt	gains	losses	missing_trials	outcome
4.502	1.1675	1.3325	14.0	1.0	1	n/a
9.752	1.1675	-0.0605	6.0	-1.0	0	accept
17.752	1.1675	0.2335	2.0	-1.0	0	reject
23.752	1.1675	0.7745	6.0	-3.0	0	accept
28.502	1.1675	0.6535	-10.0	-1.0	0	reject
39.002	1.1675	0.0335	-6.0	-3.0	0	reject
43.252	1.1675	0.6975	-14.0	1.0	0	reject
48.252	1.1675	-0.3745	10.0	7.0	0	accept
52.252	1.1675	-0.0335	6.0	1.0	0	accept
60.002	1.1675	-0.1595	-6.0	7.0	0	accept
65.252	1.1675	-0.1995	-10.0	1.0	0	reject
71.502	1.1675	0.4525	-6.0	-5.0	0	accept
77.502	1.1675	-0.5145	10.0	-5.0	0	accept
82.002	1.1675	-0.4575	2.0	5.0	0	accept
86.252	1.1675	-0.2795	-2.0	-3.0	0	accept
95.502	1.1675	-0.6315	-6.0	-7.0	0	accept
100.752	1.1675	-0.6045	10.0	-7.0	0	accept
104.752	1.1675	-0.5895	6.0	-5.0	0	accept
109.752	1.1675	-0.0965	-10.0	5.0	0	accept
113.252	1.1675	-0.5595	14.0	7.0	0	accept
117.502	1.1675	-0.6155	14.0	3.0	0	accept
121.002	1.1675	-0.0835	-2.0	5.0	0	accept
126.002	1.1675	-0.1445	-14.0	-5.0	0	accept
129.502	1.1675	0.2425	-10.0	-7.0	0	reject
133.002	1.1675	0.2765	-14.0	-7.0	0	reject
139.752	1.1675	-0.3775	14.0	-7.0	0	accept
144.002	1.1675	0.1675	-10.0	7.0	0	reject
152.252	1.1675	-0.0825	-2.0	3.0	0	accept
157.002	1.1675	-0.5135	6.0	3.0	0	accept
162.002	1.1675	-0.0705	2.0	7.0	0	accept
165.502	1.1675	0.3245	2.0	-3.0	0	accept
170.502	1.1675	0.1675	-10.0	-5.0	0	reject
174.502	1.1675	0.3125	-14.0	-3.0	0	reject
181.002	1.1675	0.0825	-6.0	-1.0	0	reject
186.752	1.1675	-0.2615	14.0	5.0	0	accept
192.252	1.1675	-0.0685	2.0	1.0	0	accept
197.752	1.1675	0.0245	2.0	-7.0	0	accept
202.002	1.1675	0.2275	-14.0	7.0	0	reject
208.252	1.1675	0.0225	10.0	-1.0	0	accept
214.502	1.1675	-0.2815	6.0	5.0	0	accept
221.252	1.1675	-0.4465	10.0	3.0	0	accept
225.002	1.1675	-0.4745	10.0	5.0	0	accept
235.252	1.1675	0.0725	-6.0	3.0	0	reject
239.252	1.1675	0.1305	-14.0	-1.0	0	reject
244.252	1.1675	-0.4245	6.0	7.0	0	accept
247.752	1.1675	-0.0205	14.0	-5.0	0	accept
252.752	1.1675	-0.1535	-14.0	3.0	0	reject
258.002	1.1675	0.0305	6.0	-7.0	0	accept
264.752	1.1675	0.3595	10.0	1.0	0	accept
270.752	1.1675	0.2695	-14.0	5.0	0	reject
276.752	1.1675	0.0865	-6.0	5.0	0	accept
281.002	1.1675	0.3355	-2.0	-1.0	0	accept
286.752	1.1675	-0.2185	2.0	-5.0	0	accept
292.752	1.1675	0.4095	-6.0	1.0	0	accept
299.502	1.1675	0.2275	10.0	-3.0	0	accept
305.252	1.1675	-0.1025	-10.0	-3.0	0	reject
311.002	1.1675	0.5095	14.0	-3.0	0	accept
314.752	1.1675	0.3555	-10.0	3.0	0	accept
318.502	1.1675	0.1905	-2.0	-5.0	0	accept
327.752	1.1675	-0.1185	14.0	-1.0	0	accept
338.252	1.1675	0.6955	-2.0	1.0	0	reject
345.502	1.1675	1.0425	-2.0	-7.0	0	reject
354.252	1.1675	-0.3355	2.0	3.0	0	accept
358.502	1.1675	-0.0515	-2.0	7.0	0	accept
