onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
3.002	2.211	client_2	6.25	5.1562	accept	0	-0.456
13.252	2.211	client_1	-13.75	3.1562	reject	0	-0.105
18.252	2.211	client_2	-9.75	-0.8438	reject	0	0.544
24.002	2.211	client_2	-9.75	-6.8438	reject	0	-0.243
28.752	2.211	client_2	6.25	-0.8438	accept	0	-0.393
37.002	2.211	client_2	-13.75	5.1562	reject	0	0.01
42.252	2.211	client_1	-9.75	-2.8438	reject	0	-0.206
50.252	2.211	client_2	-5.75	1.1562	accept	0	0.234
55.252	2.211	client_1	10.25	-0.8438	accept	0	-0.496
60.002	2.211	client_2	2.25	-2.8438	accept	0	0.939
64.752	2.211	client_1	10.25	1.1562	accept	0	0.31
69.252	2.211	client_2	-9.75	1.1562	reject	0	-0.01
75.252	2.211	client_2	10.25	7.1562	accept	0	-0.44
82.502	2.211	client_1	2.25	3.1562	accept	0	-0.512
90.752	2.211	client_1	2.25	-6.8438	reject	0	0.699
95.252	2.211	client_1	10.25	-4.8438	accept	0	-0.126
100.752	2.211	client_1	14.25	-0.8438	accept	0	-0.109
106.752	2.211	client_1	-5.75	3.1562	accept	0	0.795
113.752	2.211	client_2	-9.75	3.1562	accept	0	1.114
122.002	2.211	client_2	10.25	3.1562	accept	0	-0.44
126.752	2.211	client_1	10.25	7.1562	accept	0	-0.524
136.002	2.211	client_1	-13.75	-0.8438	reject	0	-0.212
143.252	2.211	client_2	14.25	-4.8438	accept	0	0.688
148.502	2.211	client_2	6.25	7.1562	accept	0	-0.38
156.002	2.211	client_1	-5.75	-6.8438	reject	0	-0.354
161.252	2.211	client_2	6.25	-6.8438	accept	0	0.474
170.752	2.211	client_2	-13.75	-6.8438	reject	0	-0.357
175.252	2.211	client_2	-5.75	-4.8438	reject	0	-0.25
180.752	2.211	client_1	-13.75	-4.8438	reject	0	-0.46
185.752	2.211	client_1	-9.75	7.1562	accept	0	0.005
191.752	2.211	client_1	10.25	5.1562	accept	0	-0.555
199.002	2.211	client_1	-13.75	5.1562	reject	0	0.927
204.502	2.211	client_2	6.25	1.1562	accept	0	-0.295
212.752	2.211	client_1	-13.75	-2.8438	reject	0	-0.3
221.252	2.211	client_2	-5.75	7.1562	accept	0	-0.039
228.502	2.211	client_1	-9.75	-0.8438	reject	0	-0.26
240.002	2.211	client_1	-1.75	-0.8438	accept	0	-0.47
246.002	2.211	client_2	-5.75	-0.8438	accept	0	1.179
250.752	2.211	client_1	-1.75	7.1562	accept	0	-0.037
259.002	2.211	client_2	14.25	1.1562	accept	0	-0.524
263.752	2.211	client_2	-9.75	7.1562	accept	0	-0.56
271.502	2.211	client_2	-5.75	-6.8438	reject	0	-0.186
279.502	2.211	client_1	-9.75	-4.8438	reject	0	-0.339
285.252	2.211	client_2	2.25	-6.8438	accept	0	0.185
290.002	2.211	client_2	2.25	-0.8438	accept	0	0.195
294.502	2.211	client_2	14.25	-2.8438	accept	0	-0.474
299.752	2.211	client_2	14.25	-0.8438	accept	0	-0.11
307.752	2.211	client_1	-9.75	5.1562	accept	0	0.476
314.752	2.211	client_1	6.25	7.1562	accept	0	-0.575
321.252	2.211	client_2	2.25	3.1562	accept	0	-0.32
328.002	2.211	client_1	2.25	-0.8438	accept	0	0.142
335.002	2.211	client_1	10.25	-2.8438	accept	0	0.535
344.252	2.211	client_2	-9.75	-4.8438	reject	0	-0.31
351.252	2.211	client_2	-1.75	3.1562	accept	0	0.195
357.502	2.211	client_1	14.25	3.1562	accept	0	-0.335
364.502	2.211	client_1	-9.75	3.1562	reject	0	0.958
369.252	2.211	client_2	-13.75	1.1562	reject	0	-0.26
374.502	2.211	client_1	-5.75	-0.8438	accept	0	0.86
381.502	2.211	client_2	14.25	-6.8438	reject	0	0.452
391.252	2.211	client_1	14.25	1.1562	accept	0	-0.34
396.252	2.211	client_1	14.25	-2.8438	accept	0	-0.354
401.502	2.211	client_1	6.25	-0.8438	accept	0	0.24
408.502	2.211	client_2	-1.75	-0.8438	accept	0	0.905
413.752	2.211	client_1	10.25	-6.8438	accept	0	-0.344
