onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
7.502	2.9492	-0.0342	0	20.875	1.2292	client_2	accept	positive
15.752	2.9492	-0.0492	0	24.875	0.2292	client_1	accept	positive
22.002	2.9492	0.2998	0	-22.125	-0.7708	client_1	reject	positive
27.752	2.9492	0.1768	0	14.875	-18.7708	client_1	reject	negative
37.002	2.9492	0.0708	0	-4.125	9.2292	client_2	accept	negative
49.502	2.9492	-0.2442	0	25.875	-2.7708	client_2	accept	negative
61.002	2.9492	-0.0102	0	-12.125	0.2292	client_1	accept	negative
68.002	2.9492	0.1168	0	-12.125	12.2292	client_2	accept	negative
77.502	2.9492	-0.2292	0	-8.125	13.2292	client_2	accept	positive
83.252	2.9492	-0.2052	0	22.875	-1.7708	client_1	accept	positive
90.002	2.9492	0.2128	0	-17.125	4.2292	client_2	reject	positive
96.502	2.9492	-0.0022	0	-23.125	15.2292	client_2	accept	negative
105.252	2.9492	-0.1722	0	-0.125	10.2292	client_2	accept	positive
110.752	2.9492	0.1218	0	8.875	-13.7708	client_1	accept	positive
119.252	2.9492	-0.0702	0	16.875	-20.7708	client_1	reject	negative
126.752	2.9492	0.0988	0	2.875	-13.7708	client_1	accept	negative
132.252	2.9492	0.0328	0	-20.125	-2.7708	client_1	reject	positive
139.752	2.9492	0.0348	0	2.875	-25.7708	client_2	reject	positive
145.502	2.9492	-0.0162	0	-0.125	13.2292	client_1	accept	positive
151.252	2.9492	-0.0362	0	-13.125	-9.7708	client_2	reject	positive
157.752	2.9492	0.4638	0	3.875	8.2292	client_2	accept	positive
169.752	2.9492	-0.1872	0	-18.125	-4.7708	client_1	reject	positive
175.502	2.9492	0.4908	0	17.875	0.2292	client_1	accept	positive
182.252	2.9492	0.0168	0	-13.125	18.2292	client_2	accept	positive
188.002	2.9492	-0.3272	0	15.875	3.2292	client_1	accept	positive
198.252	2.9492	-0.2192	0	19.875	-0.7708	client_2	accept	negative
204.002	2.9492	-0.2662	0	-3.125	14.2292	client_2	accept	positive
212.002	2.9492	-0.2672	0	1.875	12.2292	client_1	accept	positive
218.502	2.9492	-0.3372	0	-10.125	17.2292	client_2	accept	positive
228.002	2.9492	-0.3032	0	23.875	-1.7708	client_2	accept	negative
234.002	2.9492	0.1288	0	1.875	-24.7708	client_1	reject	positive
239.503	2.9492	-0.1042	0	0.875	-23.7708	client_1	reject	positive
248.252	2.9492	-0.1932	0	2.875	11.2292	client_2	accept	positive
254.752	2.9492	-0.2572	0	2.875	8.2292	client_2	accept	positive
261.252	2.9492	0.1608	0	-3.125	-2.7708	client_1	reject	negative
267.752	2.9492	-0.2852	0	16.875	3.2292	client_2	accept	positive
277.752	2.9492	0.1138	0	-5.125	-17.7708	client_1	reject	positive
285.752	2.9492	0.0338	0	5.875	-10.7708	client_1	accept	positive
291.502	2.9492	-0.0852	0	-9.125	16.2292	client_2	accept	positive
297.252	2.9492	0.3058	0	-7.125	-4.7708	client_1	reject	positive
303.502	2.9492	-0.0772	0	-14.125	7.2292	client_2	accept	negative
314.252	2.9492	-0.0282	0	5.875	-15.7708	client_2	accept	negative
322.252	2.9492	0.4238	0	3.875	-14.7708	client_1	accept	negative
328.502	2.9492	0.0748	0	-8.125	-3.7708	client_1	reject	positive
337.002	2.9492	-0.1662	0	-18.125	5.2292	client_1	reject	positive
343.002	2.9492	0.4758	0	-19.125	11.2292	client_1	accept	positive
348.752	2.9492	0.4788	0	-15.125	13.2292	client_2	accept	negative
355.752	2.9492	-0.1582	0	10.875	8.2292	client_2	accept	positive
