onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
5.252	2.2824	client_1	-1.375	-1.125	accept	0	0.0806
16.752	2.2824	client_2	-5.375	0.875	accept	0	-0.0954
23.502	2.2824	client_1	6.625	-7.125	accept	0	0.4306
29.502	2.2824	client_2	-1.375	-7.125	reject	0	-0.6284
37.502	2.2824	client_1	-5.375	-5.125	reject	0	-0.4254
42.002	2.2824	client_1	-13.375	-7.125	reject	0	0.0316
49.252	2.2824	client_2	-1.375	4.875	accept	0	-0.2384
56.752	2.2824	client_1	10.625	6.875	accept	0	-0.4024
62.502	2.2824	client_2	2.625	-5.125	accept	0	-0.0584
68.252	2.2824	client_1	-9.375	-7.125	reject	0	-0.2704
73.502	2.2824	client_2	14.625	-1.125	accept	0	-0.5184
79.252	2.2824	client_2	-13.375	6.875	reject	0	-0.2474
88.002	2.2824	client_2	-9.375	-1.125	reject	0	-0.4454
94.002	2.2824	client_2	-5.375	-7.125	reject	0	-0.5734
100.502	2.2824	client_2	-1.375	2.875	accept	0	0.7556
106.502	2.2824	client_1	-1.375	2.875	accept	0	-0.3444
111.002	2.2824	client_2	10.625	-3.125	accept	0	0.0776
115.752	2.2824	client_2	-5.375	2.875	accept	0	-0.1924
126.752	2.2824	client_1	-9.375	-1.125	reject	0	0.7436
132.252	2.2824	client_1	-9.375	-5.125	reject	0	1.1236
137.252	2.2824	client_1	6.625	-1.125	accept	0	0.4576
147.002	2.2824	client_2	10.625	-1.125	reject	0	0.5386
151.752	2.2824	client_1	-5.375	-3.125	reject	0	0.7036
157.002	2.2824	client_2	6.625	4.875	accept	0	0.7736
166.502	2.2824	client_2	14.625	-3.125	reject	0	0.1606
174.502	2.2824	client_2	-1.375	-5.125	accept	0	0.5836
180.252	2.2824	client_1	-1.375	0.875	accept	0	0.7256
187.252	2.2824	client_2	14.625	2.875	n/a	1	1.2176
193.002	2.2824	client_1	14.625	-5.125	accept	0	0.0336
200.252	2.2824	client_1	2.625	0.875	accept	0	-0.1314
209.252	2.2824	client_2	2.625	-1.125	reject	0	0.8056
216.502	2.2824	client_1	-9.375	6.875	accept	0	0.4886
223.002	2.2824	client_1	10.625	-5.125	accept	0	0.0246
228.502	2.2824	client_1	-9.375	0.875	accept	0	0.1486
233.252	2.2824	client_2	6.625	6.875	accept	0	-0.0054
238.502	2.2824	client_2	-13.375	4.875	reject	0	-0.2434
244.002	2.2824	client_1	10.625	-1.125	accept	0	0.0916
249.252	2.2824	client_1	14.625	6.875	accept	0	-0.2144
258.502	2.2824	client_2	10.625	6.875	accept	0	-0.0624
264.502	2.2824	client_2	2.625	6.875	accept	0	-0.5584
273.252	2.2824	client_1	2.625	2.875	accept	0	-0.5764
278.252	2.2824	client_2	10.625	-7.125	accept	0	-0.5714
284.002	2.2824	client_1	-5.375	-1.125	accept	0	-0.2034
290.502	2.2824	client_2	-9.375	-5.125	reject	0	-0.3114
296.752	2.2824	client_2	6.625	-5.125	reject	0	0.1336
304.502	2.2824	client_1	-5.375	6.875	accept	0	-0.0274
311.502	2.2824	client_2	-9.375	-3.125	reject	0	-0.3664
318.502	2.2824	client_2	2.625	-3.125	reject	0	0.1106
324.252	2.2824	client_1	14.625	4.875	accept	0	-0.2064
330.502	2.2824	client_2	-9.375	0.875	reject	0	0.3696
336.502	2.2824	client_2	-13.375	-3.125	reject	0	-0.2754
341.252	2.2824	client_1	-13.375	0.875	reject	0	-0.1044
346.502	2.2824	client_2	-13.375	0.875	reject	0	0.0016
352.502	2.2824	client_1	14.625	0.875	accept	0	-0.2724
357.002	2.2824	client_1	6.625	-3.125	accept	0	0.0156
362.252	2.2824	client_1	2.625	-1.125	accept	0	0.4906
369.252	2.2824	client_1	-9.375	4.875	accept	0	-0.4964
377.752	2.2824	client_1	14.625	-7.125	accept	0	0.0786
385.502	2.2824	client_1	-13.375	6.875	accept	0	-0.1714
392.752	2.2824	client_2	6.625	2.875	accept	0	-0.3644
399.002	2.2824	client_1	2.625	4.875	accept	0	-0.3534
403.752	2.2824	client_2	2.625	4.875	accept	0	-0.5424
408.752	2.2824	client_2	-13.375	-1.125	reject	0	0.0856
413.752	2.2824	client_1	-13.375	4.875	accept	0	0.4336
