onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
6.002	3.1774	0.0816	0	-1.4375	13.4375	client_1	accept	positive
12.002	3.1774	-0.2534	0	5.5625	11.4375	client_1	accept	positive
18.002	3.1774	-0.3084	0	10.5625	6.4375	client_2	accept	positive
24.502	3.1774	-0.1064	0	-0.4375	-21.5625	client_1	reject	positive
31.752	3.1774	-0.0214	0	-8.4375	11.4375	client_2	accept	negative
37.752	3.1774	-0.3014	0	-6.4375	-4.5625	client_2	reject	positive
44.002	3.1774	-0.4524	0	-16.4375	-5.5625	client_1	reject	positive
51.002	3.1774	0.0836	0	-8.4375	2.4375	client_1	reject	negative
59.252	3.1774	0.2506	0	16.5625	1.4375	client_1	accept	positive
65.752	3.1774	0.0946	0	-4.4375	12.4375	client_2	accept	positive
72.752	3.1774	-0.3654	0	-1.4375	-8.5625	client_2	reject	positive
82.002	3.1774	0.0926	0	25.5625	0.4375	client_2	accept	positive
94.002	3.1774	0.0496	0	3.5625	8.4375	client_2	accept	positive
106.502	3.1774	1.0356	0	-8.4375	2.4375	client_2	reject	positive
113.002	3.1774	-0.2864	0	-19.4375	-2.5625	client_1	reject	positive
120.502	3.1774	-0.1774	0	7.5625	10.4375	client_2	accept	positive
129.002	3.1774	-0.0244	0	-11.4375	12.4375	client_2	accept	negative
139.002	3.1774	0.0376	0	-1.4375	8.4375	client_2	accept	negative
144.752	3.1774	-0.4844	0	11.5625	8.4375	client_2	accept	positive
150.502	3.1774	-0.2334	0	0.5625	13.4375	client_2	accept	positive
156.752	3.1774	-0.2944	0	-8.4375	-13.5625	client_1	reject	positive
162.502	3.1774	-0.1014	0	-12.4375	-9.5625	client_1	reject	positive
170.502	3.1774	-0.4264	0	-16.4375	4.4375	client_1	reject	positive
181.252	3.1774	0.0066	0	7.5625	-11.5625	client_1	reject	negative
189.502	3.1774	0.1946	0	-2.4375	-2.5625	client_2	reject	positive
195.252	3.1774	-0.2654	0	6.5625	7.4375	client_2	accept	positive
205.252	3.1774	-0.3434	0	-3.4375	14.4375	client_2	accept	positive
214.502	3.1774	-0.0944	0	-14.4375	16.4375	client_1	accept	positive
221.502	3.1774	-0.4264	0	15.5625	4.4375	client_2	accept	positive
229.502	3.1774	0.3016	0	12.5625	-21.5625	client_1	reject	positive
235.002	3.1774	0.2706	0	-10.4375	12.4375	client_2	accept	negative
240.502	3.1774	0.7656	0	6.5625	-28.5625	client_2	reject	positive
249.002	3.1774	0.8626	0	12.5625	-15.5625	client_1	reject	negative
255.502	3.1774	-0.2014	0	-24.4375	11.4375	client_1	reject	positive
262.002	3.1774	0.5606	0	13.5625	-16.5625	client_1	reject	negative
268.252	3.1774	-0.1974	0	-6.4375	-15.5625	client_2	reject	positive
276.002	3.1774	0.3786	0	-8.4375	16.4375	client_2	accept	positive
284.752	3.1774	0.7096	0	14.5625	-17.5625	client_1	accept	positive
294.002	3.1774	0.2316	0	1.5625	-11.5625	client_1	accept	negative
303.002	3.1774	-0.2354	0	-20.4375	13.4375	client_1	accept	positive
310.252	3.1774	-0.2314	0	24.5625	0.4375	client_1	accept	positive
318.002	3.1774	-0.2434	0	12.5625	2.4375	client_2	accept	negative
324.002	3.1774	-0.3634	0	1.5625	7.4375	client_2	accept	negative
331.002	3.1774	-0.3454	0	8.5625	4.4375	client_1	accept	positive
337.752	3.1774	0.9936	0	-14.4375	19.4375	client_2	accept	positive
344.252	3.1774	-0.4344	0	-10.4375	-0.5625	client_1	reject	positive
354.252	3.1774	0.2926	0	1.5625	-23.5625	client_1	reject	positive
360.252	3.1774	-0.0734	0	19.5625	-27.5625	client_1	accept	negative
