onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
3.752	3.4081	0.0449	0	0.875	-24.5625	client_1	reject	positive
10.002	3.4081	-0.0571	0	-1.125	13.4375	client_2	accept	positive
16.252	3.4081	0.0519	0	-1.125	-5.5625	client_2	reject	positive
22.502	3.4081	-0.1161	0	2.875	12.4375	client_2	accept	positive
29.502	3.4081	-0.1051	0	6.875	10.4375	client_2	accept	positive
35.502	3.4081	0.4059	0	-1.125	10.4375	client_2	accept	positive
48.002	3.4081	-0.1421	0	-12.125	4.4375	client_1	accept	positive
55.752	3.4081	-0.2951	0	-7.125	-5.5625	client_1	reject	positive
64.002	3.4081	-0.4491	0	-13.125	18.4375	client_1	accept	positive
73.752	3.4081	0.1979	0	11.875	-22.5625	client_1	reject	positive
80.002	3.4081	-0.0021	0	-8.125	11.4375	client_2	reject	positive
90.002	3.4081	-0.2621	0	-22.125	13.4375	client_1	accept	positive
97.502	3.4081	-0.5411	0	5.875	10.4375	client_1	accept	positive
104.002	3.4081	-0.3951	0	-8.125	-4.5625	client_1	reject	positive
109.752	3.4081	-0.2461	0	2.875	6.4375	client_2	reject	positive
115.252	3.4081	0.1029	0	5.875	-11.5625	client_2	reject	positive
122.752	3.4081	-0.1241	0	3.875	-9.5625	client_1	accept	positive
128.502	3.4081	-0.1041	0	20.875	1.4375	client_2	accept	positive
135.002	3.4081	0.3939	0	18.875	2.4375	client_2	accept	positive
141.252	3.4081	0.3079	0	18.875	0.4375	client_2	accept	negative
148.752	3.4081	0.3189	0	-1.125	-5.5625	client_1	accept	positive
155.752	3.4081	0.1979	0	24.875	0.4375	client_2	accept	positive
162.002	3.4081	0.1749	0	20.875	-0.5625	client_1	accept	positive
167.502	3.4081	0.4039	0	-12.125	-11.5625	client_2	reject	positive
176.002	3.4081	-0.2951	0	23.875	-1.5625	client_2	accept	negative
183.002	3.4081	0.2159	0	-2.125	14.4375	client_2	accept	positive
189.502	3.4081	-0.2921	0	-13.125	18.4375	client_2	accept	positive
197.252	3.4081	-0.3781	0	-14.125	1.4375	client_2	reject	positive
208.502	3.4081	-0.1551	0	10.875	-15.5625	client_1	accept	positive
216.752	3.4081	-0.4471	0	13.875	4.4375	client_1	accept	positive
224.002	3.4081	0.5219	0	4.875	5.4375	client_2	reject	positive
230.752	3.4081	0.4759	0	-7.125	10.4375	client_2	reject	positive
238.002	3.4081	-0.1641	0	6.875	5.4375	client_1	accept	positive
246.502	3.4081	0.2489	0	3.875	11.4375	client_2	accept	positive
255.752	3.4081	0.4319	0	7.875	7.4375	client_2	accept	positive
262.502	3.4081	-0.2901	0	3.875	-27.5625	client_2	reject	positive
269.252	3.4081	0.0339	0	8.875	-19.5625	client_1	reject	positive
280.752	3.4081	-0.2961	0	-3.125	-8.5625	client_2	reject	positive
287.002	3.4081	0.4299	0	-18.125	-5.5625	client_1	reject	positive
292.752	3.4081	-0.1711	0	22.875	1.4375	client_1	accept	positive
298.752	3.4081	0.2969	0	-12.125	15.4375	client_2	accept	positive
309.752	3.4081	-0.1641	0	-23.125	-0.5625	client_1	reject	positive
315.752	3.4081	0.4599	0	-24.125	10.4375	client_1	reject	positive
325.502	3.4081	9.0E-4	0	-3.125	-20.5625	client_1	reject	positive
332.752	3.4081	0.1029	0	8.875	-13.5625	client_1	accept	positive
339.752	3.4081	0.0949	0	-26.125	11.4375	client_1	reject	positive
348.252	3.4081	-0.2001	0	-9.125	-14.5625	client_1	reject	positive
355.752	3.4081	-0.2221	0	-19.125	-4.5625	client_1	reject	positive
