onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
5.252	2.9873	-0.1273	0	4.1458	10.875	client_2	accept	positive
12.502	2.9873	0.1217	0	16.1458	0.875	client_2	accept	negative
19.002	2.9873	0.0737	0	-7.8542	1.875	client_1	accept	positive
28.002	2.9873	0.2627	0	12.1458	-21.125	client_1	reject	positive
34.002	2.9873	-0.0613	0	17.1458	2.875	client_2	accept	positive
42.252	2.9873	-0.2153	0	26.1458	-0.125	client_1	accept	positive
50.252	2.9873	0.2167	0	1.1458	-6.125	client_1	accept	positive
57.002	2.9873	-0.1223	0	-23.8542	16.875	client_1	accept	positive
69.502	2.9873	-0.1163	0	-22.8542	9.875	client_1	reject	positive
77.502	2.9873	-0.2203	0	-13.8542	12.875	client_1	accept	positive
85.502	2.9873	0.4797	0	17.1458	0.875	client_2	accept	negative
91.252	2.9873	0.4217	0	-10.8542	16.875	client_2	accept	positive
96.752	2.9873	0.1347	0	9.1458	5.875	client_2	accept	positive
102.502	2.9873	-0.1223	0	-1.8542	-3.125	client_2	reject	positive
108.002	2.9873	-0.3203	0	24.1458	-0.125	client_1	accept	positive
114.002	2.9873	0.1377	0	-5.8542	-5.125	client_1	accept	negative
125.752	2.9873	-0.0553	0	-5.8542	-16.125	client_1	reject	positive
131.252	2.9873	0.1357	0	7.1458	9.875	client_2	accept	positive
137.002	2.9873	0.5547	0	19.1458	-0.125	client_2	accept	negative
146.252	2.9873	-0.2213	0	-1.8542	-8.125	client_2	reject	positive
157.252	2.9873	-0.1433	0	-3.8542	-1.125	client_2	reject	positive
167.502	2.9873	-0.2483	0	-3.8542	-7.125	client_1	reject	positive
175.002	2.9873	0.2207	0	18.1458	-0.125	client_2	reject	positive
185.252	2.9873	-0.3743	0	11.1458	8.875	client_1	accept	positive
192.002	2.9873	-0.2643	0	-12.8542	14.875	client_2	accept	positive
197.752	2.9873	0.0237	0	14.1458	3.875	client_2	accept	positive
209.252	2.9873	-0.1593	0	-2.8542	13.875	client_1	accept	positive
215.002	2.9873	-0.1963	0	-15.8542	-6.125	client_2	reject	positive
223.002	2.9873	-0.1503	0	-0.8542	12.875	client_2	accept	positive
229.252	2.9873	0.1527	0	11.1458	-15.125	client_1	accept	positive
235.002	2.9873	0.0627	0	17.1458	-25.125	client_2	reject	positive
246.002	2.9873	-0.1613	0	-9.8542	-12.125	client_1	reject	positive
254.002	2.9873	0.0237	0	-11.8542	17.875	client_2	accept	positive
259.502	2.9873	0.0307	0	-8.8542	13.875	client_2	accept	positive
265.252	2.9873	0.1217	0	-3.8542	-18.125	client_1	reject	positive
271.002	2.9873	0.2527	0	-3.8542	8.875	client_2	reject	positive
276.502	2.9873	-0.1493	0	-8.8542	-13.125	client_1	reject	positive
282.252	2.9873	-0.1873	0	-19.8542	7.875	client_1	reject	positive
289.252	2.9873	0.3307	0	11.1458	5.875	client_2	accept	positive
297.002	2.9873	-0.0163	0	7.1458	-29.125	client_1	reject	positive
302.502	2.9873	0.3227	0	2.1458	11.875	client_2	accept	positive
310.502	2.9873	-0.2873	0	-0.8542	-21.125	client_2	reject	positive
320.752	2.9873	-0.2403	0	1.1458	-23.125	client_1	reject	positive
331.002	2.9873	-0.0573	0	-11.8542	11.875	client_1	accept	positive
338.002	2.9873	0.4027	0	-14.8542	13.875	client_2	accept	negative
344.002	2.9873	0.1777	0	-4.8542	-6.125	client_1	reject	positive
352.252	2.9873	-0.1053	0	7.1458	-11.125	client_1	accept	positive
357.752	2.9873	-0.3403	0	-19.8542	12.875	client_1	accept	positive
