onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
2.002	3.122	0.607	0	23.6667	-2.3958	client_1	accept	positive
9.252	3.122	0.508	0	-5.3333	14.6042	client_1	accept	positive
21.752	3.122	-0.116	0	3.6667	-9.3958	client_1	reject	negative
27.752	3.122	0.195	0	-23.3333	9.6042	client_1	reject	positive
34.752	3.122	0.013	0	-15.3333	-8.3958	client_1	reject	positive
42.002	3.122	-0.03	0	-6.3333	-17.3958	client_1	reject	positive
52.752	3.122	-0.299	0	-22.3333	-1.3958	client_1	reject	positive
61.002	3.122	0.29	0	25.6667	-0.3958	client_2	accept	positive
66.752	3.122	0.459	0	13.6667	-18.3958	client_1	reject	negative
74.252	3.122	-0.211	0	2.6667	6.6042	client_2	accept	negative
82.252	3.122	0.21	0	-16.3333	13.6042	client_2	accept	negative
89.002	3.122	-0.169	0	-5.3333	-18.3958	client_1	reject	positive
95.002	3.122	-0.155	0	-6.3333	15.6042	client_2	accept	positive
101.002	3.122	-0.249	0	-2.3333	13.6042	client_2	accept	positive
108.002	3.122	0.006	0	-3.3333	-3.3958	client_2	reject	positive
116.002	3.122	-0.172	0	-25.3333	10.6042	client_2	reject	positive
124.252	3.122	-0.201	0	5.6667	-29.3958	client_2	reject	positive
130.502	3.122	-0.156	0	22.6667	0.6042	client_2	accept	positive
136.752	3.122	-0.207	0	10.6667	8.6042	client_2	accept	positive
146.502	3.122	-0.298	0	6.6667	-17.3958	client_1	accept	negative
155.752	3.122	-0.354	0	4.6667	10.6042	client_2	accept	positive
162.502	3.122	-0.153	0	4.6667	-28.3958	client_1	reject	positive
170.002	3.122	0.722	0	5.6667	-29.3958	client_1	reject	positive
177.252	3.122	-0.3	0	11.6667	4.6042	client_1	accept	positive
187.252	3.122	0.191	0	24.6667	-0.3958	client_2	accept	positive
193.502	3.122	-0.13	0	-21.3333	7.6042	client_1	reject	positive
199.002	3.122	-0.19	0	-15.3333	18.6042	client_2	accept	positive
207.252	3.122	-0.309	0	4.6667	10.6042	client_1	accept	positive
213.002	3.122	-0.086	0	18.6667	-0.3958	client_2	accept	negative
224.002	3.122	0.254	0	6.6667	-12.3958	client_1	reject	negative
230.252	3.122	-0.342	0	21.6667	-1.3958	client_1	accept	positive
238.752	3.122	-0.133	0	11.6667	-16.3958	client_2	reject	positive
249.002	3.122	-0.219	0	8.6667	9.6042	client_2	accept	positive
258.502	3.122	0.024	0	4.6667	5.6042	client_2	accept	negative
265.252	3.122	-0.164	0	-22.3333	8.6042	client_1	reject	positive
276.502	3.122	0.235	0	4.6667	-10.3958	client_1	reject	negative
285.502	3.122	-0.171	0	16.6667	2.6042	client_1	accept	positive
292.252	3.122	-0.211	0	-18.3333	10.6042	client_1	reject	negative
301.752	3.122	-0.091	0	0.6667	-12.3958	client_1	reject	positive
307.502	3.122	-0.248	0	-25.3333	10.6042	client_1	reject	positive
316.502	3.122	0.508	0	-0.3333	9.6042	client_2	accept	positive
322.252	3.122	0.424	0	-23.3333	14.6042	client_1	accept	positive
328.752	3.122	-0.313	0	1.6667	6.6042	client_2	accept	negative
339.502	3.122	-0.136	0	-5.3333	11.6042	client_2	accept	positive
346.252	3.122	0.655	0	18.6667	2.6042	client_2	accept	positive
356.002	3.122	-0.052	0	-22.3333	-1.3958	client_2	reject	positive
362.252	3.122	0.528	0	-11.3333	-1.3958	client_2	accept	negative
368.252	3.122	0.038	0	11.6667	2.6042	client_2	accept	negative
