onset	duration	normalized_rt	gains	losses	missing_trials	outcome
1.002	1.4149	0.1581	-2.0	1.0	0	accept
7.002	1.4149	0.4171	2.0	3.0	0	accept
12.002	1.4149	1.0851	-6.0	3.0	1	n/a
18.002	1.4149	-0.3859	6.0	-1.0	0	accept
21.752	1.4149	-0.4999	10.0	-5.0	0	accept
27.002	1.4149	-0.4009	2.0	-1.0	0	reject
33.252	1.4149	-0.6529	6.0	-5.0	0	accept
39.252	1.4149	-0.5389	6.0	1.0	0	accept
43.502	1.4149	0.7011	-2.0	3.0	0	reject
50.252	1.4149	0.6111	2.0	-7.0	0	reject
54.502	1.4149	0.3971	-6.0	-7.0	0	reject
58.752	1.4149	0.1151	-2.0	5.0	0	accept
64.752	1.4149	-0.6469	10.0	3.0	0	accept
68.752	1.4149	0.6521	-2.0	-3.0	0	reject
74.752	1.4149	0.4541	14.0	-3.0	0	accept
78.252	1.4149	0.3591	-6.0	1.0	0	reject
82.752	1.4149	1.0851	-2.0	-5.0	1	n/a
88.002	1.4149	-0.1059	2.0	7.0	0	accept
91.502	1.4149	-0.3849	10.0	5.0	0	accept
102.002	1.4149	-0.0209	-14.0	7.0	0	reject
106.252	1.4149	-0.2339	-10.0	5.0	0	reject
113.752	1.4149	-0.3629	6.0	-7.0	0	accept
117.752	1.4149	0.7541	-6.0	-5.0	0	reject
122.002	1.4149	-0.0519	2.0	-3.0	0	reject
126.752	1.4149	-0.2569	14.0	-7.0	0	accept
132.252	1.4149	0.3521	-14.0	-7.0	0	reject
142.252	1.4149	-0.1309	-6.0	5.0	0	accept
152.002	1.4149	0.1161	-10.0	-7.0	0	reject
157.252	1.4149	0.1031	2.0	1.0	0	accept
161.502	1.4149	0.5261	-2.0	7.0	0	accept
165.502	1.4149	0.1601	6.0	3.0	0	accept
171.002	1.4149	0.1301	14.0	-1.0	0	accept
174.752	1.4149	0.0481	-10.0	-3.0	0	reject
178.502	1.4149	0.3971	-10.0	7.0	0	reject
184.502	1.4149	0.1921	-14.0	5.0	0	reject
192.252	1.4149	0.0211	-6.0	7.0	0	accept
196.502	1.4149	-0.1709	6.0	5.0	0	accept
204.752	1.4149	-0.2809	10.0	1.0	0	accept
210.252	1.4149	0.1591	-14.0	-3.0	0	reject
214.002	1.4149	0.0271	-10.0	1.0	0	reject
218.002	1.4149	-0.1489	14.0	1.0	0	accept
222.002	1.4149	-0.3589	14.0	5.0	0	accept
229.752	1.4149	-0.3719	-14.0	-5.0	0	reject
234.502	1.4149	0.0801	6.0	-3.0	0	accept
243.252	1.4149	-0.3889	-14.0	1.0	0	reject
248.252	1.4149	-0.3109	10.0	-3.0	0	accept
253.002	1.4149	-0.2249	14.0	-5.0	0	accept
262.502	1.4149	-0.5059	6.0	7.0	0	accept
269.002	1.4149	-0.2359	-2.0	-1.0	0	accept
272.502	1.4149	0.1341	10.0	-1.0	0	accept
276.252	1.4149	0.0191	2.0	-5.0	0	reject
281.002	1.4149	0.1131	-14.0	-1.0	0	reject
285.752	1.4149	-0.5889	14.0	3.0	0	accept
290.752	1.4149	-0.0349	10.0	7.0	0	accept
294.252	1.4149	-0.5989	14.0	7.0	0	accept
300.752	1.4149	-0.3109	-10.0	-5.0	0	reject
305.252	1.4149	-0.0359	10.0	-7.0	0	reject
311.252	1.4149	0.7381	-2.0	-7.0	0	reject
316.252	1.4149	0.8921	-14.0	3.0	0	reject
321.002	1.4149	0.4601	-6.0	-1.0	0	reject
327.252	1.4149	0.0101	2.0	5.0	0	accept
335.502	1.4149	-0.0699	-10.0	-1.0	0	reject
340.002	1.4149	0.0841	-6.0	-3.0	0	reject
349.502	1.4149	-0.0719	-10.0	3.0	0	accept
