onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
3.252	2.1025	client_1	5.6875	-4.6875	accept	0	0.1625
10.752	2.1025	client_1	-2.3125	-2.6875	accept	0	-0.2275
18.252	2.1025	client_2	-14.3125	5.3125	accept	0	0.1825
29.502	2.1025	client_2	1.6875	7.3125	accept	0	-0.2285
41.002	2.1025	client_2	1.6875	-6.6875	accept	0	0.2825
46.502	2.1025	client_1	-6.3125	-2.6875	accept	0	0.2555
51.002	2.1025	client_2	-6.3125	-6.6875	reject	0	-0.0715
60.752	2.1025	client_1	1.6875	3.3125	accept	0	-0.3365
65.502	2.1025	client_1	13.6875	3.3125	accept	0	-0.4165
70.002	2.1025	client_1	-2.3125	-0.6875	accept	0	0.4905
75.002	2.1025	client_2	-2.3125	7.3125	accept	0	-0.2255
81.252	2.1025	client_1	-14.3125	1.3125	reject	0	-0.0915
89.502	2.1025	client_2	1.6875	-2.6875	accept	0	0.2675
100.252	2.1025	client_2	-14.3125	7.3125	accept	0	0.3285
104.752	2.1025	client_1	13.6875	7.3125	accept	0	-0.2065
109.752	2.1025	client_1	9.6875	1.3125	accept	0	0.0965
115.752	2.1025	client_2	-2.3125	-0.6875	accept	0	-0.1695
124.752	2.1025	client_2	-6.3125	-2.6875	accept	0	0.2675
130.252	2.1025	client_1	-2.3125	-4.6875	accept	0	0.0815
138.752	2.1025	client_1	5.6875	7.3125	accept	0	-0.4515
144.002	2.1025	client_1	-2.3125	5.3125	accept	0	-0.3495
149.002	2.1025	client_2	5.6875	3.3125	accept	0	-0.0605
154.002	2.1025	client_1	-6.3125	-6.6875	reject	0	-0.1555
159.752	2.1025	client_2	-10.3125	7.3125	accept	0	-0.1365
164.752	2.1025	client_2	5.6875	7.3125	accept	0	-0.1275
170.002	2.1025	client_2	1.6875	5.3125	accept	0	-0.0685
175.002	2.1025	client_2	9.6875	5.3125	accept	0	-0.2205
179.502	2.1025	client_2	1.6875	1.3125	accept	0	-0.0825
185.002	2.1025	client_2	1.6875	-4.6875	accept	0	-0.0565
192.502	2.1025	client_2	-10.3125	-4.6875	reject	0	-0.0595
201.252	2.1025	client_1	-6.3125	-4.6875	reject	0	-0.2945
208.752	2.1025	client_2	13.6875	-0.6875	accept	0	0.0415
214.002	2.1025	client_1	-10.3125	-6.6875	reject	0	-0.1935
219.002	2.1025	client_1	13.6875	-6.6875	accept	0	0.1175
225.502	2.1025	client_2	-2.3125	1.3125	accept	0	0.5255
232.502	2.1025	client_1	-10.3125	-0.6875	reject	0	-0.3145
238.502	2.1025	client_2	13.6875	-2.6875	accept	0	0.2335
246.752	2.1025	client_2	9.6875	-6.6875	accept	0	0.1475
252.502	2.1025	client_2	-2.3125	5.3125	accept	0	-0.3135
258.252	2.1025	client_2	-6.3125	-4.6875	reject	0	-0.2705
269.002	2.1025	client_2	-14.3125	-4.6875	reject	0	0.3925
275.252	2.1025	client_1	13.6875	1.3125	accept	0	-0.1265
284.502	2.1025	client_1	-14.3125	-0.6875	reject	0	-0.1365
289.002	2.1025	client_1	-14.3125	-4.6875	reject	0	0.0615
294.252	2.1025	client_1	13.6875	-4.6875	accept	0	0.3615
301.752	2.1025	client_2	13.6875	7.3125	accept	0	-0.3835
307.752	2.1025	client_1	5.6875	-0.6875	accept	0	0.5535
312.752	2.1025	client_2	5.6875	-2.6875	accept	0	0.1545
319.002	2.1025	client_1	1.6875	5.3125	accept	0	-0.2635
326.002	2.1025	client_1	-6.3125	5.3125	accept	0	-0.1665
330.752	2.1025	client_1	1.6875	1.3125	accept	0	0.2485
335.752	2.1025	client_2	-14.3125	1.3125	reject	0	0.1175
340.502	2.1025	client_2	-2.3125	-2.6875	accept	0	0.5145
347.002	2.1025	client_1	-10.3125	-4.6875	reject	0	-0.2845
353.002	2.1025	client_2	13.6875	-4.6875	accept	0	0.4105
358.002	2.1025	client_1	5.6875	5.3125	accept	0	-0.3165
364.502	2.1025	client_1	9.6875	-2.6875	accept	0	0.1225
369.752	2.1025	client_1	-10.3125	1.3125	accept	0	0.1075
378.002	2.1025	client_2	-10.3125	1.3125	accept	0	0.4915
383.002	2.1025	client_1	9.6875	-4.6875	accept	0	-0.2485
389.502	2.1025	client_1	9.6875	5.3125	accept	0	-0.1445
395.002	2.1025	client_1	1.6875	-0.6875	accept	0	0.1785
404.002	2.1025	client_2	-10.3125	-2.6875	reject	0	-0.2175
413.502	2.1025	client_2	9.6875	-2.6875	accept	0	0.2195
