onset	duration	normalized_rt	gains	losses	missing_trials	outcome
5.252	1.3606	0.5284	14.0	5.0	0	accept
9.502	1.3606	-0.0816	10.0	5.0	0	accept
13.502	1.3606	0.3244	14.0	7.0	0	reject
21.002	1.3606	0.1204	-2.0	-3.0	0	reject
25.002	1.3606	0.1144	-6.0	1.0	0	reject
32.502	1.3606	0.0434	-6.0	5.0	0	reject
38.502	1.3606	-0.0416	10.0	1.0	0	reject
42.502	1.3606	-0.1056	-2.0	5.0	0	reject
47.002	1.3606	0.3624	6.0	1.0	0	accept
56.502	1.3606	-0.0306	6.0	-3.0	0	reject
61.002	1.3606	-0.3006	-6.0	-1.0	0	reject
67.502	1.3606	-0.3116	-6.0	-3.0	0	reject
74.502	1.3606	-6.0E-4	-2.0	7.0	0	accept
78.252	1.3606	0.5954	14.0	1.0	0	accept
84.002	1.3606	0.8164	14.0	-1.0	0	accept
89.752	1.3606	-0.3506	-14.0	-5.0	0	reject
98.002	1.3606	-0.1606	10.0	7.0	0	accept
102.002	1.3606	-0.5676	6.0	7.0	0	accept
112.502	1.3606	-0.3856	-14.0	-3.0	0	reject
116.002	1.3606	0.4294	2.0	-7.0	0	reject
122.002	1.3606	-0.1236	-6.0	3.0	0	reject
127.502	1.3606	0.0694	6.0	3.0	0	accept
131.752	1.3606	-0.3256	-10.0	-7.0	0	reject
135.252	1.3606	-0.0086	14.0	-3.0	0	accept
139.002	1.3606	-0.0456	-10.0	7.0	0	accept
145.502	1.3606	0.3694	10.0	-3.0	0	reject
149.252	1.3606	0.0284	-10.0	5.0	0	reject
155.502	1.3606	-0.5126	-14.0	5.0	0	reject
161.502	1.3606	0.7774	14.0	-5.0	0	accept
166.502	1.3606	0.1164	-6.0	7.0	0	accept
171.502	1.3606	-0.2306	-14.0	7.0	0	reject
175.252	1.3606	0.1654	-10.0	-3.0	0	reject
179.252	1.3606	-0.1446	-2.0	-5.0	0	reject
184.002	1.3606	-0.0096	-2.0	-1.0	0	reject
192.252	1.3606	-0.2746	2.0	7.0	0	accept
200.752	1.3606	-0.4236	-10.0	-1.0	0	reject
208.002	1.3606	0.7874	6.0	-7.0	0	reject
217.252	1.3606	0.6514	10.0	-1.0	0	reject
221.252	1.3606	-0.0496	2.0	5.0	0	accept
225.752	1.3606	0.0464	2.0	-1.0	0	reject
231.002	1.3606	0.2424	-14.0	3.0	0	reject
237.002	1.3606	0.4674	-2.0	1.0	0	reject
241.752	1.3606	-0.2506	-2.0	3.0	0	accept
245.252	1.3606	0.0104	-14.0	-7.0	0	reject
249.002	1.3606	-0.3216	-14.0	-1.0	0	reject
255.502	1.3606	1.0684	2.0	-3.0	0	reject
263.252	1.3606	-0.3186	6.0	5.0	0	accept
269.752	1.3606	-0.0316	6.0	-5.0	0	reject
273.502	1.3606	-0.1556	-6.0	-7.0	0	reject
277.752	1.3606	1.1394	14.0	-7.0	1	n/a
286.002	1.3606	0.0154	6.0	-1.0	0	accept
290.252	1.3606	-0.1306	-2.0	-7.0	0	reject
293.752	1.3606	-0.2526	10.0	-7.0	0	reject
299.252	1.3606	-0.2996	-6.0	-5.0	0	reject
308.752	1.3606	-0.3306	-10.0	-5.0	0	reject
312.752	1.3606	-0.4626	14.0	3.0	0	accept
318.002	1.3606	-0.6086	2.0	3.0	0	accept
324.752	1.3606	0.4444	-10.0	3.0	0	reject
330.002	1.3606	-0.5866	10.0	3.0	0	accept
333.752	1.3606	1.1394	2.0	1.0	1	n/a
340.252	1.3606	0.0584	10.0	-5.0	0	reject
350.252	1.3606	0.1604	-10.0	1.0	0	reject
356.002	1.3606	-0.4356	2.0	-5.0	0	reject
360.002	1.3606	-0.1436	-14.0	1.0	0	reject
