onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
8.002	2.2729	client_1	-13.4375	-3.2812	reject	0	-0.0459
13.252	2.2729	client_1	-5.4375	-7.2812	reject	0	-0.4069
17.752	2.2729	client_1	-13.4375	-5.2812	reject	0	-0.5429
22.752	2.2729	client_1	14.5625	4.7188	accept	0	-0.2789
28.252	2.2729	client_1	10.5625	2.7188	accept	0	0.1641
37.752	2.2729	client_2	14.5625	-3.2812	accept	0	-0.0579
43.002	2.2729	client_2	-5.4375	-7.2812	reject	0	0.6951
47.502	2.2729	client_2	10.5625	2.7188	accept	0	0.0611
52.752	2.2729	client_2	10.5625	6.7188	accept	0	-0.5249
57.502	2.2729	client_2	6.5625	6.7188	accept	0	-0.2529
68.252	2.2729	client_2	2.5625	4.7188	accept	0	0.0771
75.002	2.2729	client_1	10.5625	-1.2812	accept	0	-0.0859
81.752	2.2729	client_2	6.5625	-1.2812	accept	0	0.6381
90.502	2.2729	client_2	2.5625	-5.2812	reject	0	0.0741
100.252	2.2729	client_1	6.5625	6.7188	accept	0	-0.4959
108.752	2.2729	client_1	-5.4375	2.7188	accept	0	-0.2449
115.752	2.2729	client_1	-1.4375	6.7188	accept	0	0.3791
122.002	2.2729	client_2	-1.4375	-1.2812	accept	0	-0.1669
128.502	2.2729	client_1	10.5625	-3.2812	accept	0	0.1891
134.752	2.2729	client_1	-9.4375	2.7188	reject	0	0.2281
143.002	2.2729	client_1	-1.4375	-3.2812	reject	0	-0.1179
151.002	2.2729	client_2	-5.4375	2.7188	accept	0	0.9381
155.752	2.2729	client_2	6.5625	4.7188	accept	0	-0.4729
161.502	2.2729	client_1	14.5625	-3.2812	accept	0	0.6031
168.752	2.2729	client_2	-13.4375	4.7188	reject	0	0.8341
174.502	2.2729	client_2	-13.4375	2.7188	reject	0	-0.3819
180.752	2.2729	client_1	2.5625	-7.2812	reject	0	0.0681
186.502	2.2729	client_1	-13.4375	-1.2812	reject	0	-0.3559
191.002	2.2729	client_2	-13.4375	-1.2812	reject	0	-0.6179
198.252	2.2729	client_1	-1.4375	4.7188	accept	0	-0.1479
203.752	2.2729	client_2	10.5625	-5.2812	reject	0	0.1211
210.252	2.2729	client_2	14.5625	-7.2812	reject	0	-0.3419
219.752	2.2729	client_2	-13.4375	-5.2812	reject	0	-0.4229
224.252	2.2729	client_2	-1.4375	4.7188	accept	0	-0.5559
229.002	2.2729	client_2	-1.4375	-7.2812	reject	0	0.1111
234.252	2.2729	client_2	-5.4375	-3.2812	reject	0	0.0221
240.252	2.2729	client_1	10.5625	0.7188	accept	0	0.0511
245.502	2.2729	client_1	-9.4375	4.7188	accept	0	0.1461
254.252	2.2729	client_2	2.5625	-7.2812	reject	0	0.3341
261.752	2.2729	client_2	6.5625	-3.2812	accept	0	0.2371
266.502	2.2729	client_1	-5.4375	4.7188	accept	0	0.5171
274.752	2.2729	client_2	-9.4375	-5.2812	reject	0	0.0341
279.502	2.2729	client_2	10.5625	-1.2812	accept	0	0.0671
288.002	2.2729	client_1	-13.4375	4.7188	accept	0	0.8911
293.252	2.2729	client_2	-13.4375	0.7188	reject	0	0.5311
297.752	2.2729	client_2	-9.4375	0.7188	reject	0	0.1081
303.502	2.2729	client_2	2.5625	6.7188	accept	0	-0.4949
308.502	2.2729	client_1	-9.4375	-5.2812	reject	0	0.0651
313.502	2.2729	client_1	-5.4375	-3.2812	reject	0	-0.3989
321.502	2.2729	client_1	-9.4375	6.7188	accept	0	0.6231
328.252	2.2729	client_1	6.5625	4.7188	accept	0	-0.1949
339.252	2.2729	client_1	2.5625	-1.2812	accept	0	-0.2139
344.502	2.2729	client_2	10.5625	-7.2812	reject	0	0.1131
349.252	2.2729	client_1	2.5625	-5.2812	accept	0	0.4831
356.002	2.2729	client_1	-1.4375	2.7188	accept	0	1.0E-4
361.002	2.2729	client_1	-13.4375	6.7188	accept	0	-0.1739
366.002	2.2729	client_2	2.5625	-3.2812	accept	0	0.1411
376.002	2.2729	client_2	14.5625	-1.2812	accept	0	0.2191
382.252	2.2729	client_1	2.5625	0.7188	accept	0	0.0381
387.252	2.2729	client_1	6.5625	2.7188	accept	0	-0.4719
392.752	2.2729	client_2	-9.4375	6.7188	accept	0	-0.4799
397.752	2.2729	client_1	10.5625	4.7188	accept	0	-0.2199
408.252	2.2729	client_1	-9.4375	-3.2812	reject	0	-0.1129
412.752	2.2729	client_2	10.5625	0.7188	accept	0	-0.5249
