onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
1.752	3.2723	0.1687	0	20.625	-28.0625	client_2	accept	negative
7.502	3.2723	-0.4193	0	0.625	11.9375	client_1	accept	positive
14.752	3.2723	-0.1503	0	-11.375	11.9375	client_2	accept	negative
20.502	3.2723	0.0127	0	25.625	-1.0625	client_2	accept	positive
30.502	3.2723	0.2487	0	-13.375	14.9375	client_2	accept	positive
39.502	3.2723	-0.1933	0	17.625	-20.0625	client_2	reject	positive
49.502	3.2723	-0.1443	0	-18.375	6.9375	client_1	reject	positive
62.002	3.2723	0.5337	0	-4.375	13.9375	client_2	accept	positive
69.252	3.2723	-0.0043	0	1.625	6.9375	client_2	accept	negative
75.002	3.2723	-0.0903	0	-13.375	17.9375	client_2	accept	positive
82.002	3.2723	-0.0043	0	-11.375	-10.0625	client_1	reject	positive
88.502	3.2723	-0.2213	0	1.625	-11.0625	client_1	reject	positive
97.502	3.2723	0.6997	0	29.625	-5.0625	client_2	accept	negative
107.752	3.2723	0.5457	0	-14.375	14.9375	client_2	accept	positive
119.252	3.2723	-0.1993	0	-12.375	0.9375	client_1	reject	positive
125.502	3.2723	0.2117	0	7.625	-17.0625	client_1	reject	positive
132.002	3.2723	-0.0263	0	6.625	4.9375	client_1	accept	positive
139.752	3.2723	0.0517	0	-19.375	12.9375	client_1	accept	positive
147.752	3.2723	-0.0903	0	17.625	-25.0625	client_1	reject	positive
155.502	3.2723	-0.3083	0	-17.375	-4.0625	client_1	reject	positive
162.252	3.2723	0.1257	0	28.625	-2.0625	client_2	accept	positive
170.252	3.2723	-0.3663	0	-14.375	-7.0625	client_1	reject	positive
176.002	3.2723	0.3727	0	6.625	-10.0625	client_2	reject	positive
182.252	3.2723	-0.1153	0	24.625	-0.0625	client_1	accept	positive
189.502	3.2723	0.0577	0	-0.375	-4.0625	client_1	accept	positive
198.252	3.2723	0.5377	0	9.625	-13.0625	client_1	reject	negative
205.002	3.2723	0.4857	0	-5.375	11.9375	client_2	accept	positive
214.752	3.2723	-0.2643	0	-10.375	4.9375	client_1	accept	positive
221.252	3.2723	-0.3053	0	23.625	-0.0625	client_1	accept	positive
226.752	3.2723	0.3347	0	-8.375	2.9375	client_1	reject	negative
234.252	3.2723	-0.1723	0	-0.375	6.9375	client_2	accept	negative
240.502	3.2723	-0.1313	0	-14.375	-7.0625	client_2	reject	positive
246.502	3.2723	-0.1213	0	-7.375	-14.0625	client_1	reject	positive
252.252	3.2723	0.6217	0	3.625	10.9375	client_2	accept	positive
259.002	3.2723	0.2367	0	-10.375	10.9375	client_1	accept	positive
265.752	3.2723	-0.2463	0	0.625	11.9375	client_2	accept	positive
274.002	3.2723	-0.2923	0	-2.375	-19.0625	client_2	reject	positive
282.002	3.2723	-0.4233	0	0.625	-10.0625	client_1	reject	positive
289.252	3.2723	-0.2523	0	-1.375	-20.0625	client_1	reject	positive
294.752	3.2723	-0.4693	0	-12.375	17.9375	client_2	accept	positive
301.002	3.2723	0.0027	0	-2.375	7.9375	client_2	accept	negative
307.502	3.2723	-0.0033	0	-7.375	15.9375	client_1	accept	positive
319.502	3.2723	-0.2883	0	-9.375	15.9375	client_2	accept	positive
326.002	3.2723	-0.0253	0	29.625	-2.0625	client_2	accept	positive
332.252	3.2723	0.0117	0	-5.375	-5.0625	client_2	reject	positive
337.752	3.2723	0.1967	0	-16.375	9.9375	client_1	accept	positive
349.002	3.2723	0.0938	0	16.625	0.9375	client_2	accept	negative
359.752	3.2723	-0.2243	0	-9.375	-12.0625	client_1	reject	positive
