onset	duration	normalized_rt	gains	losses	missing_trials	outcome
1.252	1.7197	0.4873	-10.0	-3.0	0	reject
6.252	1.7197	0.1683	-14.0	-5.0	0	reject
15.502	1.7197	-0.5717	10.0	1.0	0	accept
24.502	1.7197	0.0673	-10.0	5.0	0	accept
32.252	1.7197	-0.2377	-6.0	7.0	0	accept
36.752	1.7197	0.1993	14.0	-7.0	0	accept
41.752	1.7197	-0.7157	14.0	3.0	0	accept
46.002	1.7197	-0.3997	6.0	3.0	0	accept
50.752	1.7197	-0.2417	-10.0	3.0	0	accept
54.752	1.7197	-0.1367	-14.0	5.0	0	reject
60.752	1.7197	-0.1017	-2.0	-7.0	0	reject
65.752	1.7197	-0.1687	10.0	-7.0	0	accept
72.252	1.7197	-0.2437	-6.0	1.0	0	accept
76.502	1.7197	-0.4817	10.0	5.0	0	accept
80.502	1.7197	0.5523	-10.0	7.0	0	reject
84.002	1.7197	0.7413	2.0	-1.0	0	accept
89.002	1.7197	-0.3347	-14.0	3.0	0	reject
92.502	1.7197	0.0113	-6.0	3.0	0	reject
101.502	1.7197	-0.3607	10.0	-5.0	0	accept
105.252	1.7197	-0.5517	2.0	7.0	0	accept
109.002	1.7197	-0.0297	-2.0	7.0	0	accept
113.502	1.7197	-0.1077	2.0	3.0	0	accept
117.752	1.7197	0.0403	6.0	-7.0	0	accept
125.502	1.7197	-0.0107	-2.0	-5.0	0	reject
134.752	1.7197	-0.6197	14.0	7.0	0	accept
138.252	1.7197	0.0713	10.0	3.0	0	accept
144.002	1.7197	0.1693	6.0	1.0	0	accept
149.252	1.7197	0.0083	-2.0	1.0	0	accept
153.752	1.7197	0.4053	14.0	1.0	0	accept
157.252	1.7197	0.7123	14.0	-3.0	0	accept
163.752	1.7197	0.3593	2.0	1.0	0	reject
167.752	1.7197	0.7173	6.0	-1.0	0	accept
171.752	1.7197	-0.4377	6.0	5.0	0	accept
176.252	1.7197	-0.2577	-14.0	1.0	0	reject
180.252	1.7197	0.4023	2.0	-7.0	0	reject
186.502	1.7197	0.5833	6.0	-3.0	0	accept
194.752	1.7197	0.1283	10.0	-3.0	0	accept
201.752	1.7197	-0.5257	6.0	7.0	0	accept
205.503	1.7197	-0.5897	10.0	7.0	0	accept
214.752	1.7197	0.1573	-6.0	-3.0	0	reject
220.252	1.7197	-0.2217	-14.0	-1.0	0	reject
224.502	1.7197	-0.0487	-10.0	-5.0	0	reject
230.252	1.7197	0.0633	6.0	-5.0	0	accept
234.752	1.7197	0.3653	10.0	-1.0	0	accept
240.502	1.7197	-0.3467	14.0	5.0	0	accept
245.252	1.7197	-0.2617	-10.0	-7.0	0	reject
249.252	1.7197	0.3623	14.0	-5.0	0	accept
256.502	1.7197	-0.5097	-6.0	-7.0	0	reject
260.252	1.7197	-0.3287	-14.0	-3.0	0	reject
266.252	1.7197	0.4733	-2.0	5.0	0	accept
272.002	1.7197	0.3033	-14.0	7.0	0	accept
277.502	1.7197	0.3033	14.0	-1.0	0	accept
284.752	1.7197	0.3393	-10.0	1.0	0	reject
295.252	1.7197	-0.2417	-6.0	-1.0	0	reject
299.252	1.7197	0.3003	-2.0	-3.0	0	reject
302.752	1.7197	0.5743	-6.0	5.0	0	accept
310.002	1.7197	0.1313	-2.0	3.0	0	accept
315.752	1.7197	-0.3057	-6.0	-5.0	0	reject
319.503	1.7197	0.5383	2.0	-5.0	0	reject
327.752	1.7197	-0.2477	2.0	5.0	0	accept
336.752	1.7197	-0.5067	-2.0	-1.0	0	accept
343.752	1.7197	0.0303	-14.0	-7.0	0	reject
347.502	1.7197	-0.2577	-10.0	-1.0	0	reject
351.502	1.7197	0.6353	2.0	-3.0	0	accept
