onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
2.002	3.1436	-0.1946	0	-10.0	-1.4375	client_1	reject	positive
7.502	3.1436	-0.1786	0	1.0	-11.4375	client_2	reject	positive
15.502	3.1436	-0.2336	0	-12.0	-10.4375	client_1	reject	positive
21.002	3.1436	0.1094	0	18.0	-21.4375	client_1	reject	negative
27.002	3.1436	0.0214	0	-4.0	-18.4375	client_1	reject	positive
32.752	3.1436	-0.1416	0	-13.0	-9.4375	client_1	reject	positive
40.252	3.1436	0.2774	0	19.0	-22.4375	client_2	reject	positive
46.002	3.1436	0.5124	0	15.0	-18.4375	client_1	reject	negative
52.752	3.1436	0.2294	0	-23.0	9.5625	client_2	reject	positive
60.002	3.1436	0.1124	0	19.0	0.5625	client_1	accept	positive
66.502	3.1436	-0.2006	0	-5.0	9.5625	client_2	accept	negative
77.502	3.1436	-0.3036	0	3.0	6.5625	client_2	accept	negative
86.252	3.1436	0.0604	0	27.0	-0.4375	client_1	accept	positive
92.252	3.1436	-0.2396	0	3.0	8.5625	client_2	accept	positive
99.002	3.1436	-0.0986	0	-14.0	18.5625	client_2	accept	positive
104.502	3.1436	-0.1576	0	-4.0	9.5625	client_2	accept	negative
112.752	3.1436	0.0254	0	4.0	-26.4375	client_1	reject	positive
118.752	3.1436	-0.2386	0	-12.0	14.5625	client_1	accept	positive
125.502	3.1436	0.1774	0	0.0	-5.4375	client_1	accept	positive
132.002	3.1436	0.3274	0	13.0	4.5625	client_2	accept	positive
139.502	3.1436	0.0174	0	-20.0	7.5625	client_1	reject	positive
151.002	3.1436	-0.0296	0	-18.0	5.5625	client_1	reject	positive
159.002	3.1436	-0.2916	0	12.0	8.5625	client_2	accept	positive
164.752	3.1436	0.3934	0	17.0	0.5625	client_2	accept	negative
170.252	3.1436	-0.1846	0	-20.0	-2.4375	client_1	reject	positive
179.752	3.1436	-0.0306	0	4.0	8.5625	client_2	accept	positive
192.252	3.1436	-0.3396	0	-6.0	15.5625	client_2	accept	positive
198.502	3.1436	-0.1606	0	-5.0	15.5625	client_1	accept	positive
209.502	3.1436	-0.0726	0	5.0	11.5625	client_2	accept	positive
216.752	3.1436	0.4724	0	2.0	6.5625	client_2	accept	negative
223.752	3.1436	0.3374	0	14.0	4.5625	client_2	accept	positive
233.252	3.1436	-0.1606	0	-15.0	-7.4375	client_1	reject	positive
240.252	3.1436	-0.0066	0	11.0	5.5625	client_2	accept	positive
250.752	3.1436	-0.2366	0	-17.0	-5.4375	client_2	reject	positive
261.252	3.1436	-0.1816	0	7.0	10.5625	client_2	accept	positive
272.502	3.1436	-0.1986	0	-7.0	-15.4375	client_2	reject	positive
280.502	3.1436	0.0684	0	-19.0	11.5625	client_1	accept	positive
286.502	3.1436	0.1284	0	-3.0	11.5625	client_2	accept	positive
292.002	3.1436	0.6564	0	12.0	-21.4375	client_1	reject	positive
298.752	3.1436	-0.1766	0	6.0	10.5625	client_2	reject	negative
309.252	3.1436	0.3714	0	-8.0	-3.4375	client_1	reject	positive
314.752	3.1436	-0.2036	0	-8.0	10.5625	client_1	accept	positive
326.002	3.1436	-0.1116	0	24.0	-1.4375	client_2	accept	negative
332.502	3.1436	0.0794	0	-14.0	7.5625	client_1	accept	positive
345.002	3.1436	-0.4256	0	-11.0	17.5625	client_1	accept	positive
351.252	3.1436	0.1544	0	-3.0	-2.4375	client_1	accept	positive
359.002	3.1436	0.2534	0	16.0	-19.4375	client_2	reject	positive
366.002	3.1436	0.0124	0	19.0	-27.4375	client_1	accept	negative
