onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
3.252	2.9802	0.7118	0	-5.25	10.25	client_2	accept	negative
13.002	2.9802	0.0388	0	-13.25	18.25	client_2	accept	positive
21.502	2.9802	-0.0082	0	-8.25	16.25	client_1	accept	positive
28.752	2.9802	0.3458	0	-1.25	-20.75	client_2	reject	positive
36.752	2.9802	0.1588	0	2.75	6.25	client_2	accept	negative
42.252	2.9802	-0.1532	0	26.75	-0.75	client_2	accept	positive
49.752	2.9802	-0.0752	0	10.75	9.25	client_2	accept	positive
56.502	2.9802	0.0078	0	-2.25	-7.75	client_2	reject	positive
62.502	2.9802	0.0228	0	0.75	-22.75	client_1	reject	positive
69.252	2.9802	-0.0062	0	10.75	6.25	client_2	accept	positive
81.752	2.9802	-0.0542	0	14.75	4.25	client_1	accept	positive
88.752	2.9802	-0.0812	0	3.75	-25.75	client_2	reject	positive
99.252	2.9802	-0.1962	0	1.75	-11.75	client_1	reject	positive
106.002	2.9802	0.1408	0	16.75	-19.75	client_1	reject	negative
112.002	2.9802	-0.0952	0	-14.25	16.25	client_2	accept	positive
119.252	2.9802	-0.2422	0	-12.25	15.25	client_2	accept	positive
125.252	2.9802	0.2058	0	-18.25	6.25	client_1	reject	positive
134.752	2.9802	0.0738	0	19.75	-27.75	client_1	reject	positive
141.502	2.9802	-0.2862	0	7.75	10.25	client_2	accept	positive
147.752	2.9802	-0.0522	0	-9.25	3.25	client_2	accept	negative
155.752	2.9802	0.1848	0	-7.25	-14.75	client_1	reject	positive
165.252	2.9802	0.0268	0	-12.25	6.25	client_1	reject	negative
171.002	2.9802	0.0938	0	5.75	-15.75	client_2	reject	positive
176.752	2.9802	0.1408	0	-1.25	-20.75	client_1	reject	positive
183.252	2.9802	-0.0772	0	-0.25	-4.75	client_2	reject	positive
192.252	2.9802	-0.2152	0	19.75	0.25	client_2	accept	negative
197.752	2.9802	0.4448	0	-4.25	12.25	client_2	accept	positive
204.002	2.9802	0.0588	0	9.75	4.25	client_1	accept	positive
210.252	2.9802	-0.0192	0	-13.25	-8.75	client_1	reject	positive
218.252	2.9802	0.0628	0	1.75	-6.75	client_1	accept	positive
223.752	2.9802	0.0068	0	-12.25	1.25	client_1	accept	negative
230.752	2.9802	-0.1082	0	-14.25	8.25	client_1	accept	positive
237.752	2.9802	-0.1742	0	21.75	1.25	client_1	accept	positive
243.502	2.9802	-0.2432	0	10.75	9.25	client_1	accept	positive
252.502	2.9802	0.0378	0	7.75	-29.75	client_1	reject	positive
262.252	2.9802	-0.2662	0	4.75	6.25	client_1	accept	positive
272.002	2.9802	-0.0722	0	23.75	0.25	client_2	accept	positive
278.252	2.9802	0.0548	0	-3.25	-6.75	client_1	reject	positive
284.502	2.9802	0.1668	0	-4.25	9.25	client_2	accept	negative
295.002	2.9802	-0.3362	0	-12.25	18.25	client_2	accept	positive
301.752	2.9802	-0.0482	0	5.75	-15.75	client_1	reject	positive
312.502	2.9802	-0.0622	0	18.75	0.25	client_2	accept	negative
325.002	2.9802	0.2668	0	-21.25	-0.75	client_1	accept	negative
330.502	2.9802	0.3328	0	-13.25	7.25	client_1	reject	negative
337.252	2.9802	0.1388	0	-18.25	11.25	client_1	reject	negative
344.502	2.9802	-0.3872	0	-15.25	19.25	client_2	accept	positive
351.502	2.9802	-0.0542	0	-11.25	12.25	client_2	accept	negative
357.252	2.9802	-0.4112	0	1.75	12.25	client_2	accept	positive
